semantic_type	subject	subject_label	predicate	object	object_label	asserted_by	status
anatomy	UBERON:0004861	right lung alveolus	xref	EMAPA:35997	right lung alveolus	UBERON	made_real
anatomy	UBERON:0004862	left lung alveolus	xref	EMAPA:19182	left lung alveolus	UBERON	made_real
anatomy	UBERON:0004863	thoracic sympathetic nerve trunk	xref	EMAPA:37657	thoracic sympathetic nerve trunk	UBERON	made_real
anatomy	UBERON:0004870	superficial cervical lymph node	xref	EMAPA:37725	superficial cervical lymph node	UBERON	made_real
anatomy	UBERON:0004873	splanchnopleure	xref	EMAPA:16181	splanchnopleure	UBERON	made_real
anatomy	UBERON:0004874	somatopleure	xref	EMAPA:16180	somatopleure	UBERON	made_real
anatomy	UBERON:0004876	urogenital fold	xref	EMAPA:30888	urethral fold	UBERON	made_real
anatomy	UBERON:0004877	visceral endoderm	xref	EMAPA:16058	extraembryonic visceral endoderm	UBERON	made_real
anatomy	UBERON:0004882	eponychium	xref	EMAPA:37507	eponychium	UBERON	made_real
anatomy	UBERON:0004883	lung mesenchyme	xref	EMAPA:32866	lung mesenchyme	UBERON	made_real
anatomy	UBERON:0004884	lobar bronchus mesenchyme	xref	EMAPA:32698	lobar bronchus mesenchyme	UBERON	made_real
anatomy	UBERON:0004886	lung hilus	xref	EMAPA:36005	lung hilus	UBERON	made_real
anatomy	UBERON:0004887	left lung hilus	xref	EMAPA:17980	left lung hilus	UBERON	made_real
anatomy	UBERON:0004888	right lung hilus	xref	EMAPA:17996	right lung hilus	UBERON	made_real
anatomy	UBERON:0004890	right lung accessory lobe	xref	EMAPA:17981	right lung accessory lobe	UBERON	made_real
anatomy	UBERON:0004893	interalveolar septum	xref	EMAPA:35433	alveolar septum	UBERON	made_real
anatomy	UBERON:0004894	alveolar wall	xref	EMAPA:35120	alveolar wall	UBERON	made_real
anatomy	UBERON:0004895	alveolar smooth muscle	xref	EMAPA:35122	alveolus smooth muscle	UBERON	made_real
anatomy	UBERON:0004896	right lung accessory lobe lobar bronchus	xref	EMAPA:17982	right lung accessory lobe lobar bronchus	UBERON	made_real
anatomy	UBERON:0004897	right lung accessory lobe lobar bronchus mesenchyme	xref	EMAPA:17983	right lung accessory lobe lobar bronchus mesenchyme	UBERON	made_real
anatomy	UBERON:0004899	right lung cranial lobe lobar bronchus mesenchyme	xref	EMAPA:17993	right lung cranial lobe lobar bronchus mesenchyme	UBERON	made_real
anatomy	UBERON:0004900	right lung middle lobe lobar bronchus mesenchyme	xref	EMAPA:17999	right lung middle lobe lobar bronchus mesenchyme	UBERON	made_real
anatomy	UBERON:0004901	right lung lobar bronchus mesenchyme	xref	EMAPA:17665	right lung lobar bronchus mesenchyme	UBERON	made_real
anatomy	UBERON:0004902	urogenital sinus epithelium	xref	EMAPA:31509	epithelium of urogenital sinus	UBERON	made_real
anatomy	UBERON:0004903	bronchoalveolar duct junction	xref	EMAPA:37448	bronchoalveolar duct junction	UBERON	made_real
anatomy	UBERON:0004910	epithelium of male gonad	xref	EMAPA:17973	coelomic epithelium of testis	UBERON	made_real
anatomy	UBERON:0004912	biliary bud	xref	EMAPA:16561	biliary bud	UBERON	made_real
anatomy	UBERON:0004914	duodenal papilla	xref	EMAPA:18662	duodenal papilla	UBERON	made_real
anatomy	UBERON:0004915	sphincter of hepatopancreatic ampulla	xref	EMAPA:18663	sphincter of Oddi	UBERON	made_real
anatomy	UBERON:0004916	anal sphincter	xref	EMAPA:36052	anal sphincter	UBERON	made_real
anatomy	UBERON:0004917	urethral sphincter	xref	EMAPA:37789	urethral sphincter	UBERON	made_real
anatomy	UBERON:0004919	external urethral sphincter	xref	EMAPA:37790	urethralis	UBERON	made_real
anatomy	UBERON:0004922	postnatal subventricular zone	xref	EMAPA:32804	brain subventricular zone	UBERON	made_real
anatomy	UBERON:0004933	submucosa of fundus of stomach	xref	EMAPA:27153	stomach fundus submucosa	UBERON	made_real
anatomy	UBERON:0004937	submucosa of pylorus	xref	EMAPA:27201	stomach pyloric region submucosa	UBERON	made_real
anatomy	UBERON:0004994	mucosa of fundus of stomach	xref	EMAPA:27151	stomach fundus mucosa	UBERON	made_real
anatomy	UBERON:0004998	mucosa of pylorus	xref	EMAPA:27199	stomach pyloric region mucosa	UBERON	made_real
anatomy	UBERON:0005018	mucosa of nasal septum	xref	EMAPA:36028	nasal septum mucosa	UBERON	made_real
anatomy	UBERON:0005050	liver papillary process	xref	EMAPA:37646	liver papillary process	UBERON	made_real
anatomy	UBERON:0005051	mediastinum testis	xref	EMAPA:18331	mediastinum testis	UBERON	made_real
anatomy	UBERON:0005056	external female genitalia	xref	EMAPA:30984	female external genitalia	UBERON	made_real
anatomy	UBERON:0005058	hemolymphoid system gland	xref	EMAPA:18766	hemolymphoid system gland	UBERON	made_real
anatomy	UBERON:0005061	neural groove	xref	EMAPA:35594	neural groove	UBERON	made_real
anatomy	UBERON:0005070	anterior neuropore	xref	EMAPA:16523	rostral neuropore	UBERON	made_real
anatomy	UBERON:0005071	posterior neuropore	xref	EMAPA:16526	caudal neuropore	UBERON	made_real
anatomy	UBERON:0005075	forebrain-midbrain boundary	xref	EMAPA:36449	forebrain-midbrain boundary region	UBERON	made_real
anatomy	UBERON:0005078	lamina terminalis of neural tube	xref	EMAPA:16904	diencephalon lamina terminalis	UBERON	made_real
anatomy	UBERON:0005086	hair follicle placode	xref	EMAPA:36479	hair germ	UBERON	made_real
anatomy	UBERON:0005091	left horn of sinus venosus	xref	EMAPA:16238	sinus venosus left horn	UBERON	made_real
anatomy	UBERON:0005092	right horn of sinus venosus	xref	EMAPA:16239	sinus venosus right horn	UBERON	made_real
anatomy	UBERON:0005096	descending thin limb	xref	EMAPA:35514	loop of Henle thin descending limb	UBERON	made_real
anatomy	UBERON:0005097	renal connecting tubule	xref	EMAPA:27758	renal connecting tubule of s-shaped body	UBERON	made_real
anatomy	UBERON:0005097	renal connecting tubule	xref	EMAPA:27790	renal connecting tubule of capillary loop nephron	UBERON	made_real
anatomy	UBERON:0005097	renal connecting tubule	xref	EMAPA:28011	renal connecting tubule	UBERON	made_real
anatomy	UBERON:0005104	anterior mesonephric tubule	xref	EMAPA:30562	cranial mesonephric tubule	UBERON	made_real
anatomy	UBERON:0005105	posterior mesonephric tubule	xref	EMAPA:30571	caudal mesonephric tubule	UBERON	made_real
anatomy	UBERON:0005107	metanephric cap	xref	EMAPA:27621	cap mesenchyme	UBERON	made_real
anatomy	UBERON:0005147	metanephric renal vesicle	xref	EMAPA:27678	renal vesicle	UBERON	made_real
anatomy	UBERON:0005164	ascending limb of loop of Henle	xref	EMAPA:35510	loop of Henle ascending limb	UBERON	made_real
anatomy	UBERON:0005167	papillary duct	xref	EMAPA:35655	papillary duct	UBERON	made_real
anatomy	UBERON:0005168	renal interlobular vein	xref	EMAPA:28218	interlobular vein	UBERON	made_real
anatomy	UBERON:0005170	granulosa cell layer	xref	EMAPA:35633	ovary stratum granulosum	UBERON	made_real
anatomy	UBERON:0005171	hepatic duct	xref	EMAPA:16843	hepatic duct	UBERON	made_real
anatomy	UBERON:0005173	abdominal segment element	xref	EMAPA:37062	abdominal segment organ	UBERON	made_real
anatomy	UBERON:0005174	dorsal region element	xref	EMAPA:37274	back organ	UBERON	made_real
anatomy	UBERON:0005175	chest organ	xref	EMAPA:37272	chest organ	UBERON	made_real
anatomy	UBERON:0005176	tooth enamel organ	xref	EMAPA:32888	enamel organ	UBERON	made_real
anatomy	UBERON:0005177	trunk region element	xref	EMAPA:37270	trunk organ	UBERON	made_real
anatomy	UBERON:0005178	thoracic cavity element	xref	EMAPA:37273	thoracic cavity organ	UBERON	made_real
anatomy	UBERON:0005179	pelvic region element	xref	EMAPA:37275	pelvis organ	UBERON	made_real
anatomy	UBERON:0005181	thoracic segment organ	xref	EMAPA:37271	thoracic segment organ	UBERON	made_real
anatomy	UBERON:0005184	hair medulla	xref	EMAPA:35389	hair medulla	UBERON	made_real
anatomy	UBERON:0005185	renal medulla collecting duct	xref	EMAPA:28061	medullary collecting duct	UBERON	made_real
anatomy	UBERON:0005192	deferent duct artery	xref	EMAPA:37513	deferent duct artery	UBERON	made_real
anatomy	UBERON:0005193	ethmoidal artery	xref	EMAPA:37081	ethmoidal artery	UBERON	made_real
anatomy	UBERON:0005194	thoracic vein	xref	EMAPA:37197	thoracic vein	UBERON	made_real
anatomy	UBERON:0005195	deferent duct vein	xref	EMAPA:37514	deferent duct vein	UBERON	made_real
anatomy	UBERON:0005196	spleen germinal center	xref	EMAPA:35803	spleen germinal center	UBERON	made_real
anatomy	UBERON:0005197	segmental spinal nerve	xref	EMAPA:16990	segmental spinal nerve	UBERON	made_real
anatomy	UBERON:0005197	segmental spinal nerve	xref	EMAPA:25149	tail segmental spinal nerve	UBERON	made_real
anatomy	UBERON:0005200	thoracic mammary gland	xref	EMAPA:36633	thoracic mammary gland	UBERON	made_real
anatomy	UBERON:0005203	trachea gland	xref	EMAPA:36574	trachea gland	UBERON	made_real
anatomy	UBERON:0005204	larynx submucosa gland	xref	EMAPA:35475	larynx submucosa gland	UBERON	made_real
anatomy	UBERON:0005205	lamina propria of vagina	xref	EMAPA:35902	lamina propria of vagina	UBERON	made_real
anatomy	UBERON:0005206	choroid plexus stroma	xref	EMAPA:36609	choroid plexus stroma	UBERON	made_real
anatomy	UBERON:0005208	right atrium valve	xref	EMAPA:17327	right atrium valve	UBERON	made_real
anatomy	UBERON:0005211	renal medulla interstitium	xref	EMAPA:18326	renal medullary interstitium	UBERON	made_real
anatomy	UBERON:0005212	Leydig cell region of testis	xref	EMAPA:18687	interstitium of the testis	UBERON	made_real
anatomy	UBERON:0005213	outer renal medulla interstitium	xref	EMAPA:28337	outer medullary interstitium	UBERON	made_real
anatomy	UBERON:0005214	inner renal medulla interstitium	xref	EMAPA:28364	inner medullary interstitium	UBERON	made_real
anatomy	UBERON:0005215	kidney interstitium	xref	EMAPA:28518	renal interstitium	UBERON	made_real
anatomy	UBERON:0005217	midbrain subarachnoid space	xref	EMAPA:19055	midbrain subarachnoid space	UBERON	made_real
anatomy	UBERON:0005218	diencephalon subarachnoid space	xref	EMAPA:19053	diencephalon subarachnoid space	UBERON	made_real
anatomy	UBERON:0005219	hindbrain subarachnoid space	xref	EMAPA:18211	hindbrain subarachnoid space	UBERON	made_real
anatomy	UBERON:0005220	pancreas head parenchyma	xref	EMAPA:17508	pancreas head parenchyma	UBERON	made_real
anatomy	UBERON:0005221	liver right lobe parenchyma	xref	EMAPA:18317	liver right lobe parenchyma	UBERON	made_real
anatomy	UBERON:0005222	liver left lobe parenchyma	xref	EMAPA:18310	liver left lobe parenchyma	UBERON	made_real
anatomy	UBERON:0005223	pancreas body parenchyma	xref	EMAPA:17506	pancreas body parenchyma	UBERON	made_real
anatomy	UBERON:0005224	pancreas tail parenchyma	xref	EMAPA:17513	pancreas tail parenchyma	UBERON	made_real
anatomy	UBERON:0005225	upper leg epithelium	xref	EMAPA:17500	upper leg epithelium	UBERON	made_real
anatomy	UBERON:0005226	pedal digit epithelium	xref	EMAPA:32946	hindlimb digit epithelium	UBERON	made_real
anatomy	UBERON:0005227	manual digit epithelium	xref	EMAPA:32647	forelimb digit epithelium	UBERON	made_real
anatomy	UBERON:0005228	upper arm epithelium	xref	EMAPA:17425	upper arm epithelium	UBERON	made_real
anatomy	UBERON:0005229	lower leg epithelium	xref	EMAPA:17497	lower leg epithelium	UBERON	made_real
anatomy	UBERON:0005233	medial-nasal process ectoderm	xref	EMAPA:16809	medial-nasal process ectoderm	UBERON	made_real
anatomy	UBERON:0005234	optic eminence ectoderm	xref	EMAPA:16539	optic eminence surface ectoderm	UBERON	made_real
anatomy	UBERON:0005239	basal plate metencephalon	xref	EMAPA:17078	metencephalon basal plate	UBERON	made_real
anatomy	UBERON:0005240	basal plate medulla oblongata	xref	EMAPA:17557	medulla oblongata basal plate	UBERON	made_real
anatomy	UBERON:0005244	lobar bronchus of right lung cranial lobe	xref	EMAPA:17992	right lung cranial lobe lobar bronchus	UBERON	made_real
anatomy	UBERON:0005245	lobar bronchus of right lung caudal lobe	xref	EMAPA:17987	right lung caudal lobe lobar bronchus	UBERON	made_real
anatomy	UBERON:0005248	bulbus cordis myocardium	xref	EMAPA:36488	bulbus cordis cardiac muscle	UBERON	made_real
anatomy	UBERON:0005251	yolk sac cavity	xref	EMAPA:16055	yolk sac cavity	UBERON	made_real
anatomy	UBERON:0005252	lesser sac cavity	xref	EMAPA:18461	omental bursa cavity	UBERON	made_real
anatomy	UBERON:0005253	head mesenchyme	xref	EMAPA:16098	head mesenchyme	UBERON	made_real
anatomy	UBERON:0005254	upper leg mesenchyme	xref	EMAPA:17501	upper leg mesenchyme	UBERON	made_real
anatomy	UBERON:0005255	pedal digit mesenchyme	xref	EMAPA:32947	hindlimb digit mesenchyme	UBERON	made_real
anatomy	UBERON:0005256	trunk mesenchyme	xref	EMAPA:16177	trunk mesenchyme	UBERON	made_real
anatomy	UBERON:0005257	manual digit mesenchyme	xref	EMAPA:32645	forelimb digit mesenchyme	UBERON	made_real
anatomy	UBERON:0005258	upper arm mesenchyme	xref	EMAPA:17426	upper arm mesenchyme	UBERON	made_real
anatomy	UBERON:0005259	lower leg mesenchyme	xref	EMAPA:17498	lower leg mesenchyme	UBERON	made_real
anatomy	UBERON:0005261	atrium cardiac jelly	xref	EMAPA:16343	common atrial chamber cardiac jelly	UBERON	made_real
anatomy	UBERON:0005261	atrium cardiac jelly	xref	EMAPA:16814	common atrial chamber left part cardiac jelly	UBERON	made_real
anatomy	UBERON:0005261	atrium cardiac jelly	xref	EMAPA:16821	common atrial chamber right part cardiac jelly	UBERON	made_real
anatomy	UBERON:0005263	outflow tract cardiac jelly	xref	EMAPA:16347	outflow tract cardiac jelly	UBERON	made_real
anatomy	UBERON:0005268	renal cortex artery	xref	EMAPA:28147	renal cortical arterial system	UBERON	made_real
anatomy	UBERON:0005269	renal cortex vein	xref	EMAPA:28152	renal cortical venous system	UBERON	made_real
anatomy	UBERON:0005270	renal cortex interstitium	xref	EMAPA:28136	renal cortical interstitium	UBERON	made_real
anatomy	UBERON:0005271	juxtamedullary cortex	xref	EMAPA:37623	juxtamedullary cortex	UBERON	made_real
anatomy	UBERON:0005272	peritubular capillary	xref	EMAPA:36558	peritubular capillary	UBERON	made_real
anatomy	UBERON:0005273	nail bed	xref	EMAPA:35581	nail bed	UBERON	made_real
anatomy	UBERON:0005274	proximal nail bed	xref	EMAPA:37509	proximal nail fold	UBERON	made_real
anatomy	UBERON:0005282	ventricular system of brain	xref	EMAPA:37447	brain ventricle and choroid plexus	UBERON	made_real
anatomy	UBERON:0005290	myelencephalon	xref	EMAPA:17082	myelencephalon	UBERON	made_real
anatomy	UBERON:0005293	cerebellum lobe	xref	EMAPA:35220	cerebellum lobe	UBERON	made_real
anatomy	UBERON:0005294	gonadal ridge	xref	EMAPA:35899	urogenital ridge	UBERON	made_real
anatomy	UBERON:0005296	ovary sex cord	xref	EMAPA:31058	ovigerous cord	UBERON	made_real
anatomy	UBERON:0005297	testis sex cord	xref	EMAPA:29098	primary sex cord	UBERON	made_real
anatomy	UBERON:0005299	prepuce of clitoris	xref	EMAPA:30699	prepuce of female	UBERON	made_real
anatomy	UBERON:0005301	male preputial gland	xref	EMAPA:30659	preputial gland of male	UBERON	made_real
anatomy	UBERON:0005302	female preputial gland	xref	EMAPA:30711	preputial gland of female	UBERON	made_real
anatomy	UBERON:0005303	hypogastric nerve	xref	EMAPA:18225	hypogastric plexus	UBERON	made_real
anatomy	UBERON:0005304	submucous nerve plexus	xref	EMAPA:35834	submucous nerve plexus	UBERON	made_real
anatomy	UBERON:0005305	thyroid follicle	xref	EMAPA:19307	thyroid gland left lobe colloid-filled follicles	UBERON	made_real
anatomy	UBERON:0005305	thyroid follicle	xref	EMAPA:19308	thyroid gland right lobe colloid-filled follicles	UBERON	made_real
anatomy	UBERON:0005311	mammary placode	xref	EMAPA:35541	mammary placode	UBERON	made_real
anatomy	UBERON:0005313	mammary duct terminal end bud	xref	EMAPA:37900	mammary duct terminal end bud	UBERON	made_real
anatomy	UBERON:0005323	mesonephric mesenchyme	xref	EMAPA:16745	mesonephros mesenchyme	UBERON	made_real
anatomy	UBERON:0005325	mesonephric glomerulus	xref	EMAPA:30568	mesonephric glomerulus	UBERON	made_real
anatomy	UBERON:0005333	mammary bud	xref	EMAPA:35536	mammary bud	UBERON	made_real
anatomy	UBERON:0005334	oral lamina propria	xref	EMAPA:26947	oral lamina propria	UBERON	made_real
anatomy	UBERON:0005338	outflow tract aortic component	xref	EMAPA:17329	outflow tract aortic component	UBERON	made_real
anatomy	UBERON:0005339	outflow tract pulmonary component	xref	EMAPA:17330	outflow tract pulmonary component	UBERON	made_real
anatomy	UBERON:0005340	dorsal telencephalic commissure	xref	EMAPA:37844	dorsal telencephalic commissure	UBERON	made_real
anatomy	UBERON:0005341	ventral commissure	xref	EMAPA:37845	ventral telencephalic commissure	UBERON	made_real
anatomy	UBERON:0005343	cortical plate	xref	EMAPA:32711	cortical plate	UBERON	made_real
anatomy	UBERON:0005345	cerebellum vermis lobule VIIA	xref	EMAPA:37823	cerebellum vermis lobule VIIA	UBERON	made_real
anatomy	UBERON:0005346	cerebellum vermis lobule VIIB	xref	EMAPA:37824	cerebellum vermis lobule VIIB	UBERON	made_real
anatomy	UBERON:0005347	copula pyramidis	xref	EMAPA:37400	copula pyramidis	UBERON	made_real
anatomy	UBERON:0005348	ansiform lobule	xref	EMAPA:37397	ansiform lobule	UBERON	made_real
anatomy	UBERON:0005349	paramedian lobule	xref	EMAPA:37403	paramedian lobule	UBERON	made_real
anatomy	UBERON:0005350	lobule simplex	xref	EMAPA:37401	lobule simplex	UBERON	made_real
anatomy	UBERON:0005351	paraflocculus	xref	EMAPA:37402	paraflocculus	UBERON	made_real
anatomy	UBERON:0005356	Rathke's pouch	xref	EMAPA:16725	Rathke's pouch	UBERON	made_real
anatomy	UBERON:0005357	brain ependyma	xref	EMAPA:35183	brain ependyma	UBERON	made_real
anatomy	UBERON:0005358	ventricle of nervous system	xref	EMAPA:35209	ventricular layer	UBERON	made_real
anatomy	UBERON:0005359	spinal cord ependyma	xref	EMAPA:35791	spinal cord ependymal layer	UBERON	made_real
anatomy	UBERON:0005360	inferior glossopharyngeal IX ganglion	xref	EMAPA:17153	inferior glossopharyngeal ganglion	UBERON	made_real
anatomy	UBERON:0005361	superior glossopharyngeal IX ganglion	xref	EMAPA:17154	superior glossopharyngeal ganglion	UBERON	made_real
anatomy	UBERON:0005362	vagus X ganglion	xref	EMAPA:16798	vagus ganglion	UBERON	made_real
anatomy	UBERON:0005363	inferior vagus X ganglion	xref	EMAPA:17155	inferior vagus ganglion	UBERON	made_real
anatomy	UBERON:0005364	superior vagus X ganglion	xref	EMAPA:17156	superior vagus ganglion	UBERON	made_real
anatomy	UBERON:0005366	olfactory lobe	xref	EMAPA:17778	olfactory lobe	UBERON	made_real
anatomy	UBERON:0005367	hippocampus granule cell layer	xref	EMAPA:35406	hippocampus granule cell layer	UBERON	made_real
anatomy	UBERON:0005368	hippocampus molecular layer	xref	EMAPA:35408	hippocampus molecular layer	UBERON	made_real
anatomy	UBERON:0005370	hippocampus stratum lacunosum	xref	EMAPA:35410	hippocampus stratum lacunosum	UBERON	made_real
anatomy	UBERON:0005371	hippocampus stratum oriens	xref	EMAPA:35412	hippocampus stratum oriens	UBERON	made_real
anatomy	UBERON:0005372	hippocampus stratum radiatum	xref	EMAPA:35413	hippocampus stratum radiatum	UBERON	made_real
anatomy	UBERON:0005376	olfactory bulb external plexiform layer	xref	EMAPA:35607	main olfactory bulb external plexiform layer	UBERON	made_real
anatomy	UBERON:0005377	olfactory bulb glomerular layer	xref	EMAPA:35608	main olfactory bulb glomerular layer	UBERON	made_real
anatomy	UBERON:0005378	olfactory bulb granule cell layer	xref	EMAPA:35609	main olfactory bulb granule cell layer	UBERON	made_real
anatomy	UBERON:0005379	olfactory bulb internal plexiform layer	xref	EMAPA:35610	main olfactory bulb internal plexiform layer	UBERON	made_real
