semantic_type,preferred_id,preferred_label,biolink_type,member_count,equivalent_ids
anatomy,EMAPA:16697,primitive ventricle endocardial lining,biolink:AnatomicalEntity,1,EMAPA:16697
anatomy,EMAPA:16698,left vitelline vein embryonic part,biolink:AnatomicalEntity,1,EMAPA:16698
anatomy,EMAPA:16699,right vitelline vein embryonic part,biolink:AnatomicalEntity,1,EMAPA:16699
anatomy,EMAPA:16700,esophageal region,biolink:AnatomicalEntity,1,EMAPA:16700
anatomy,EMAPA:16701,esophageal region mesenchyme,biolink:AnatomicalEntity,1,EMAPA:16701
anatomy,EMAPA:16702,esophageal region epithelium,biolink:AnatomicalEntity,1,EMAPA:16702
anatomy,EMAPA:16703,esophageal region mesentery,biolink:AnatomicalEntity,1,EMAPA:16703
anatomy,EMAPA:16705,esophageal region vascular element,biolink:AnatomicalEntity,1,EMAPA:16705
anatomy,EMAPA:16707,pharynx mesenchyme,biolink:AnatomicalEntity,1,EMAPA:16707
anatomy,EMAPA:16709,pharynx vascular element,biolink:AnatomicalEntity,1,EMAPA:16709
anatomy,EMAPA:16710,foregut mesentery,biolink:AnatomicalEntity,1,EMAPA:16710
anatomy,EMAPA:16711,foregut dorsal mesentery,biolink:AnatomicalEntity,1,EMAPA:16711
anatomy,EMAPA:16712,foregut ventral mesentery,biolink:AnatomicalEntity,1,EMAPA:16712
anatomy,EMAPA:16719,hindgut dorsal mesentery,biolink:AnatomicalEntity,1,EMAPA:16719
anatomy,EMAPA:16720,hindgut vascular element,biolink:AnatomicalEntity,1,EMAPA:16720
anatomy,EMAPA:16723,oral region gland,biolink:AnatomicalEntity,1,EMAPA:16723
anatomy,EMAPA:16724,future adenohypophysis,biolink:AnatomicalEntity,1,EMAPA:16724
anatomy,EMAPA:16726,oral region ectoderm,biolink:AnatomicalEntity,1,EMAPA:16726
anatomy,EMAPA:16729,left lung rudiment,biolink:AnatomicalEntity,1,EMAPA:16729
anatomy,EMAPA:16730,left lung rudiment mesenchyme,biolink:AnatomicalEntity,1,EMAPA:16730
anatomy,EMAPA:16731,left lung rudiment epithelium,biolink:AnatomicalEntity,1,EMAPA:16731
anatomy,EMAPA:16732,left lung rudiment vascular element,biolink:AnatomicalEntity,1,EMAPA:16732
anatomy,EMAPA:16733,right lung rudiment,biolink:AnatomicalEntity,1,EMAPA:16733
anatomy,EMAPA:16734,right lung rudiment mesenchyme,biolink:AnatomicalEntity,1,EMAPA:16734
anatomy,EMAPA:16735,right lung rudiment epithelium,biolink:AnatomicalEntity,1,EMAPA:16735
anatomy,EMAPA:16736,right lung rudiment vascular element,biolink:AnatomicalEntity,1,EMAPA:16736
anatomy,EMAPA:16741,tracheal diverticulum mesenchyme,biolink:AnatomicalEntity,1,EMAPA:16741
anatomy,EMAPA:16742,tracheal diverticulum epithelium,biolink:AnatomicalEntity,1,EMAPA:16742
anatomy,EMAPA:16743,tracheal diverticulum vascular element,biolink:AnatomicalEntity,1,EMAPA:16743
anatomy,EMAPA:16750,tail mesenchyme derived from neural crest,biolink:AnatomicalEntity,1,EMAPA:16750
anatomy,EMAPA:16753,tail nervous system,biolink:AnatomicalEntity,1,EMAPA:16753
anatomy,EMAPA:16754,tail central nervous system,biolink:AnatomicalEntity,1,EMAPA:16754
anatomy,EMAPA:16755,tail future spinal cord,biolink:AnatomicalEntity,1,EMAPA:16755
anatomy,EMAPA:16756,tail neural plate,biolink:AnatomicalEntity,1,EMAPA:16756
anatomy,EMAPA:16764,4th branchial membrane ectoderm,biolink:AnatomicalEntity,1,EMAPA:16764
anatomy,EMAPA:16765,4th branchial membrane endoderm,biolink:AnatomicalEntity,1,EMAPA:16765
anatomy,EMAPA:16768,4th branchial arch ectoderm,biolink:AnatomicalEntity,1,EMAPA:16768
anatomy,EMAPA:16769,4th branchial arch endoderm,biolink:AnatomicalEntity,1,EMAPA:16769
anatomy,EMAPA:16774,pleural cavity,biolink:AnatomicalEntity,1,EMAPA:16774
anatomy,EMAPA:16785,future midbrain ventricular layer,biolink:AnatomicalEntity,1,EMAPA:16785
anatomy,EMAPA:16786,rhombomere 1 ventricular layer,biolink:AnatomicalEntity,1,EMAPA:16786
anatomy,EMAPA:16787,rhombomere 2 ventricular layer,biolink:AnatomicalEntity,1,EMAPA:16787
anatomy,EMAPA:16788,rhombomere 3 ventricular layer,biolink:AnatomicalEntity,1,EMAPA:16788
anatomy,EMAPA:16789,rhombomere 4 ventricular layer,biolink:AnatomicalEntity,1,EMAPA:16789
anatomy,EMAPA:16790,rhombomere 5 ventricular layer,biolink:AnatomicalEntity,1,EMAPA:16790
anatomy,EMAPA:16791,rhombomere 6 ventricular layer,biolink:AnatomicalEntity,1,EMAPA:16791
anatomy,EMAPA:16792,rhombomere 7 ventricular layer,biolink:AnatomicalEntity,1,EMAPA:16792
anatomy,EMAPA:16793,rhombomere 8 ventricular layer,biolink:AnatomicalEntity,1,EMAPA:16793
anatomy,EMAPA:16801,nasal pit epithelium,biolink:AnatomicalEntity,1,EMAPA:16801
anatomy,EMAPA:16803,frontal process ectoderm,biolink:AnatomicalEntity,1,EMAPA:16803
anatomy,EMAPA:16804,frontal process mesenchyme,biolink:AnatomicalEntity,1,EMAPA:16804
anatomy,EMAPA:16813,common atrial chamber left part,biolink:AnatomicalEntity,1,EMAPA:16813
anatomy,EMAPA:16814,common atrial chamber left part cardiac jelly,biolink:AnatomicalEntity,1,EMAPA:16814
anatomy,EMAPA:16815,common atrial chamber left part endocardial lining,biolink:AnatomicalEntity,1,EMAPA:16815
anatomy,EMAPA:16817,left auricular region endocardial lining,biolink:AnatomicalEntity,1,EMAPA:16817
anatomy,EMAPA:16819,common atrial chamber left part cardiac muscle,biolink:AnatomicalEntity,1,EMAPA:16819
anatomy,EMAPA:16820,common atrial chamber right part,biolink:AnatomicalEntity,1,EMAPA:16820
anatomy,EMAPA:16821,common atrial chamber right part cardiac jelly,biolink:AnatomicalEntity,1,EMAPA:16821
anatomy,EMAPA:16822,common atrial chamber right part endocardial lining,biolink:AnatomicalEntity,1,EMAPA:16822
anatomy,EMAPA:16823,common atrial chamber right part cardiac muscle,biolink:AnatomicalEntity,1,EMAPA:16823
anatomy,EMAPA:16824,right auricular region,biolink:AnatomicalEntity,1,EMAPA:16824
anatomy,EMAPA:16825,right auricular region endocardial lining,biolink:AnatomicalEntity,1,EMAPA:16825
anatomy,EMAPA:16826,right auricular region cardiac muscle,biolink:AnatomicalEntity,1,EMAPA:16826
anatomy,EMAPA:16834,esophagus mesenchyme,biolink:AnatomicalEntity,1,EMAPA:16834
anatomy,EMAPA:16838,esophagus vascular element,biolink:AnatomicalEntity,1,EMAPA:16838
anatomy,EMAPA:16839,oral region epithelium,biolink:AnatomicalEntity,1,EMAPA:16839
anatomy,EMAPA:16848,hepatic primordium parenchyma,biolink:AnatomicalEntity,1,EMAPA:16848
anatomy,EMAPA:16856,trachea vascular element,biolink:AnatomicalEntity,1,EMAPA:16856
anatomy,EMAPA:16857,gonad primordium,biolink:AnatomicalEntity,1,EMAPA:16857
anatomy,EMAPA:16861,somite 31,biolink:AnatomicalEntity,1,EMAPA:16861
anatomy,EMAPA:16862,somite 31 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:16862
anatomy,EMAPA:16863,somite 31 myocoele,biolink:AnatomicalEntity,1,EMAPA:16863
anatomy,EMAPA:16864,somite 31 sclerotome,biolink:AnatomicalEntity,1,EMAPA:16864
anatomy,EMAPA:16865,somite 32,biolink:AnatomicalEntity,1,EMAPA:16865
anatomy,EMAPA:16866,somite 32 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:16866
anatomy,EMAPA:16867,somite 32 myocoele,biolink:AnatomicalEntity,1,EMAPA:16867
anatomy,EMAPA:16868,somite 32 sclerotome,biolink:AnatomicalEntity,1,EMAPA:16868
anatomy,EMAPA:16869,somite 33,biolink:AnatomicalEntity,1,EMAPA:16869
anatomy,EMAPA:16870,somite 33 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:16870
anatomy,EMAPA:16871,somite 33 myocoele,biolink:AnatomicalEntity,1,EMAPA:16871
anatomy,EMAPA:16872,somite 33 sclerotome,biolink:AnatomicalEntity,1,EMAPA:16872
anatomy,EMAPA:16873,somite 34,biolink:AnatomicalEntity,1,EMAPA:16873
anatomy,EMAPA:16874,somite 34 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:16874
anatomy,EMAPA:16875,somite 34 myocoele,biolink:AnatomicalEntity,1,EMAPA:16875
anatomy,EMAPA:16876,somite 34 sclerotome,biolink:AnatomicalEntity,1,EMAPA:16876
anatomy,EMAPA:16877,somite 35,biolink:AnatomicalEntity,1,EMAPA:16877
anatomy,EMAPA:16878,somite 35 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:16878
anatomy,EMAPA:16879,somite 35 myocoele,biolink:AnatomicalEntity,1,EMAPA:16879
anatomy,EMAPA:16880,somite 35 sclerotome,biolink:AnatomicalEntity,1,EMAPA:16880
anatomy,EMAPA:16881,tail neural crest,biolink:AnatomicalEntity,1,EMAPA:16881
anatomy,EMAPA:16882,2nd branchial arch epithelium,biolink:AnatomicalEntity,1,EMAPA:16882
anatomy,EMAPA:16883,3rd branchial groove epithelium,biolink:AnatomicalEntity,1,EMAPA:16883
anatomy,EMAPA:16888,greater sac parietal mesothelium,biolink:AnatomicalEntity,1,EMAPA:16888
anatomy,EMAPA:16891,omental bursa parietal mesothelium,biolink:AnatomicalEntity,1,EMAPA:16891
anatomy,EMAPA:16907,diencephalon lateral wall marginal layer,biolink:AnatomicalEntity,1,EMAPA:16907
anatomy,EMAPA:16908,diencephalon lateral wall ventricular layer,biolink:AnatomicalEntity,1,EMAPA:16908
anatomy,EMAPA:16911,telencephalon mantle layer,biolink:AnatomicalEntity,1,EMAPA:16911
anatomy,EMAPA:16912,telencephalon marginal layer,biolink:AnatomicalEntity,1,EMAPA:16912
anatomy,EMAPA:16913,telencephalon ventricular layer,biolink:AnatomicalEntity,1,EMAPA:16913
anatomy,EMAPA:16921,rhombomere 1 mantle layer,biolink:AnatomicalEntity,1,EMAPA:16921
anatomy,EMAPA:16922,rhombomere 1 marginal layer,biolink:AnatomicalEntity,1,EMAPA:16922
anatomy,EMAPA:16928,rhombomere 2 mantle layer,biolink:AnatomicalEntity,1,EMAPA:16928
anatomy,EMAPA:16929,rhombomere 2 marginal layer,biolink:AnatomicalEntity,1,EMAPA:16929
anatomy,EMAPA:16935,rhombomere 3 mantle layer,biolink:AnatomicalEntity,1,EMAPA:16935
anatomy,EMAPA:16936,rhombomere 3 marginal layer,biolink:AnatomicalEntity,1,EMAPA:16936
anatomy,EMAPA:16942,rhombomere 4 mantle layer,biolink:AnatomicalEntity,1,EMAPA:16942
anatomy,EMAPA:16943,rhombomere 4 marginal layer,biolink:AnatomicalEntity,1,EMAPA:16943
anatomy,EMAPA:16949,rhombomere 5 mantle layer,biolink:AnatomicalEntity,1,EMAPA:16949
anatomy,EMAPA:16950,rhombomere 5 marginal layer,biolink:AnatomicalEntity,1,EMAPA:16950
anatomy,EMAPA:16956,rhombomere 6 mantle layer,biolink:AnatomicalEntity,1,EMAPA:16956
anatomy,EMAPA:16957,rhombomere 6 marginal layer,biolink:AnatomicalEntity,1,EMAPA:16957
anatomy,EMAPA:16963,rhombomere 7 mantle layer,biolink:AnatomicalEntity,1,EMAPA:16963
anatomy,EMAPA:16964,rhombomere 7 marginal layer,biolink:AnatomicalEntity,1,EMAPA:16964
anatomy,EMAPA:16970,rhombomere 8 mantle layer,biolink:AnatomicalEntity,1,EMAPA:16970
anatomy,EMAPA:16971,rhombomere 8 marginal layer,biolink:AnatomicalEntity,1,EMAPA:16971
anatomy,EMAPA:16978,midbrain marginal layer,biolink:AnatomicalEntity,1,EMAPA:16978
anatomy,EMAPA:16979,midbrain ventricular layer,biolink:AnatomicalEntity,1,EMAPA:16979
anatomy,EMAPA:16980,mesencephalic vesicle,biolink:AnatomicalEntity,1,EMAPA:16980
anatomy,EMAPA:16982,acoustic ganglion,biolink:AnatomicalEntity,1,EMAPA:16982
anatomy,EMAPA:16990,segmental spinal nerve,biolink:AnatomicalEntity,1,EMAPA:16990
anatomy,EMAPA:16992,branchial membrane,biolink:AnatomicalEntity,1,EMAPA:16992
anatomy,EMAPA:16993,branchial membrane epithelium,biolink:AnatomicalEntity,1,EMAPA:16993
anatomy,EMAPA:16995,endolymphatic appendage mesenchyme,biolink:AnatomicalEntity,1,EMAPA:16995
anatomy,EMAPA:16996,endolymphatic appendage epithelium,biolink:AnatomicalEntity,1,EMAPA:16996
anatomy,EMAPA:16997,rest of otocyst,biolink:AnatomicalEntity,1,EMAPA:16997
anatomy,EMAPA:16998,rest of otocyst mesenchyme,biolink:AnatomicalEntity,1,EMAPA:16998
anatomy,EMAPA:16999,rest of otocyst epithelium,biolink:AnatomicalEntity,1,EMAPA:16999
anatomy,EMAPA:17003,eye surface ectoderm,biolink:AnatomicalEntity,1,EMAPA:17003
anatomy,EMAPA:17009,common atrial chamber right part valve,biolink:AnatomicalEntity,1,EMAPA:17009
anatomy,EMAPA:17016,marginal vein of forelimb,biolink:AnatomicalEntity,1,EMAPA:17016
anatomy,EMAPA:17017,marginal vein of hindlimb,biolink:AnatomicalEntity,1,EMAPA:17017
anatomy,EMAPA:17022,stomach mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17022
anatomy,EMAPA:17027,stomach vascular element,biolink:AnatomicalEntity,1,EMAPA:17027
anatomy,EMAPA:17028,hindgut diverticulum postanal component,biolink:AnatomicalEntity,1,EMAPA:17028
anatomy,EMAPA:17029,hindgut diverticulum postanal component mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17029
anatomy,EMAPA:17030,hindgut diverticulum postanal component epithelium,biolink:AnatomicalEntity,1,EMAPA:17030
anatomy,EMAPA:17031,hindgut diverticulum postanal component vascular element,biolink:AnatomicalEntity,1,EMAPA:17031
anatomy,EMAPA:17032,hindgut diverticulum preanal component,biolink:AnatomicalEntity,1,EMAPA:17032
anatomy,EMAPA:17033,hindgut diverticulum preanal component mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17033
anatomy,EMAPA:17034,hindgut diverticulum preanal component epithelium,biolink:AnatomicalEntity,1,EMAPA:17034
anatomy,EMAPA:17035,hindgut diverticulum preanal component vascular element,biolink:AnatomicalEntity,1,EMAPA:17035
anatomy,EMAPA:17037,midgut loop mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17037
anatomy,EMAPA:17038,midgut loop epithelium,biolink:AnatomicalEntity,1,EMAPA:17038
anatomy,EMAPA:17039,midgut loop mesentery,biolink:AnatomicalEntity,1,EMAPA:17039
anatomy,EMAPA:17040,midgut loop dorsal mesentery,biolink:AnatomicalEntity,1,EMAPA:17040
anatomy,EMAPA:17041,midgut loop vascular element,biolink:AnatomicalEntity,1,EMAPA:17041
anatomy,EMAPA:17049,somite 36,biolink:AnatomicalEntity,1,EMAPA:17049
anatomy,EMAPA:17050,somite 36 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:17050
anatomy,EMAPA:17051,somite 36 myocoele,biolink:AnatomicalEntity,1,EMAPA:17051
anatomy,EMAPA:17052,somite 36 sclerotome,biolink:AnatomicalEntity,1,EMAPA:17052
anatomy,EMAPA:17053,somite 37,biolink:AnatomicalEntity,1,EMAPA:17053
anatomy,EMAPA:17054,somite 37 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:17054
anatomy,EMAPA:17055,somite 37 myocoele,biolink:AnatomicalEntity,1,EMAPA:17055
anatomy,EMAPA:17056,somite 37 sclerotome,biolink:AnatomicalEntity,1,EMAPA:17056
anatomy,EMAPA:17057,somite 38,biolink:AnatomicalEntity,1,EMAPA:17057
anatomy,EMAPA:17058,somite 38 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:17058
anatomy,EMAPA:17059,somite 38 myocoele,biolink:AnatomicalEntity,1,EMAPA:17059
anatomy,EMAPA:17060,somite 38 sclerotome,biolink:AnatomicalEntity,1,EMAPA:17060
anatomy,EMAPA:17061,somite 39,biolink:AnatomicalEntity,1,EMAPA:17061
anatomy,EMAPA:17062,somite 39 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:17062
anatomy,EMAPA:17063,somite 39 myocoele,biolink:AnatomicalEntity,1,EMAPA:17063
anatomy,EMAPA:17064,somite 39 sclerotome,biolink:AnatomicalEntity,1,EMAPA:17064
anatomy,EMAPA:17072,metencephalon lateral wall,biolink:AnatomicalEntity,1,EMAPA:17072
anatomy,EMAPA:17073,metencephalon alar plate,biolink:AnatomicalEntity,1,EMAPA:17073
anatomy,EMAPA:17075,metencephalon alar plate mantle layer,biolink:AnatomicalEntity,1,EMAPA:17075
anatomy,EMAPA:17076,metencephalon alar plate marginal layer,biolink:AnatomicalEntity,1,EMAPA:17076
anatomy,EMAPA:17077,metencephalon alar plate ventricular layer,biolink:AnatomicalEntity,1,EMAPA:17077
anatomy,EMAPA:17079,metencephalon basal plate mantle layer,biolink:AnatomicalEntity,1,EMAPA:17079
anatomy,EMAPA:17080,metencephalon basal plate marginal layer,biolink:AnatomicalEntity,1,EMAPA:17080
anatomy,EMAPA:17081,metencephalon basal plate ventricular layer,biolink:AnatomicalEntity,1,EMAPA:17081
anatomy,EMAPA:17083,myelencephalon lateral wall,biolink:AnatomicalEntity,1,EMAPA:17083
anatomy,EMAPA:17084,myelencephalon alar plate,biolink:AnatomicalEntity,1,EMAPA:17084
anatomy,EMAPA:17085,myelencephalon alar plate mantle layer,biolink:AnatomicalEntity,1,EMAPA:17085
anatomy,EMAPA:17086,myelencephalon alar plate marginal layer,biolink:AnatomicalEntity,1,EMAPA:17086
anatomy,EMAPA:17087,myelencephalon alar plate ventricular layer,biolink:AnatomicalEntity,1,EMAPA:17087
anatomy,EMAPA:17089,myelencephalon basal plate mantle layer,biolink:AnatomicalEntity,1,EMAPA:17089
anatomy,EMAPA:17090,myelencephalon basal plate marginal layer,biolink:AnatomicalEntity,1,EMAPA:17090
anatomy,EMAPA:17091,myelencephalon basal plate ventricular layer,biolink:AnatomicalEntity,1,EMAPA:17091
anatomy,EMAPA:17148,neural tube mantle layer,biolink:AnatomicalEntity,1,EMAPA:17148
anatomy,EMAPA:17149,neural tube alar columns,biolink:AnatomicalEntity,1,EMAPA:17149
anatomy,EMAPA:17150,neural tube basal columns,biolink:AnatomicalEntity,1,EMAPA:17150
anatomy,EMAPA:17169,embryonic fissure,biolink:AnatomicalEntity,1,EMAPA:17169
anatomy,EMAPA:17170,intraretinal space,biolink:AnatomicalEntity,1,EMAPA:17170
anatomy,EMAPA:17172,pigmented retinal epithelium,biolink:AnatomicalEntity,1,EMAPA:17172
anatomy,EMAPA:17179,duodenum rostral part,biolink:AnatomicalEntity,1,EMAPA:17179
anatomy,EMAPA:17180,duodenum rostral part mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17180
anatomy,EMAPA:17181,duodenum rostral part epithelium,biolink:AnatomicalEntity,1,EMAPA:17181
anatomy,EMAPA:17182,duodenum rostral part mesentery,biolink:AnatomicalEntity,1,EMAPA:17182
anatomy,EMAPA:17183,duodenum rostral part mesoduodenum,biolink:AnatomicalEntity,1,EMAPA:17183
anatomy,EMAPA:17184,duodenum rostral part vascular element,biolink:AnatomicalEntity,1,EMAPA:17184
anatomy,EMAPA:17191,lateral lingual swelling mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17191
anatomy,EMAPA:17192,median lingual swelling mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17192
anatomy,EMAPA:17194,duodenum caudal part,biolink:AnatomicalEntity,1,EMAPA:17194
anatomy,EMAPA:17195,duodenum caudal part mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17195
anatomy,EMAPA:17196,duodenum caudal part epithelium,biolink:AnatomicalEntity,1,EMAPA:17196
anatomy,EMAPA:17197,duodenum caudal part mesentery,biolink:AnatomicalEntity,1,EMAPA:17197
anatomy,EMAPA:17198,duodenum caudal part mesoduodenum,biolink:AnatomicalEntity,1,EMAPA:17198
anatomy,EMAPA:17199,duodenum caudal part vascular element,biolink:AnatomicalEntity,1,EMAPA:17199
anatomy,EMAPA:17205,stomach pyloric region muscularis,biolink:AnatomicalEntity,1,EMAPA:17205
anatomy,EMAPA:17216,cervical vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:17216
anatomy,EMAPA:17217,somite 40,biolink:AnatomicalEntity,1,EMAPA:17217
anatomy,EMAPA:17218,somite 40 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:17218
anatomy,EMAPA:17219,somite 40 myocoele,biolink:AnatomicalEntity,1,EMAPA:17219
anatomy,EMAPA:17220,somite 40 sclerotome,biolink:AnatomicalEntity,1,EMAPA:17220
anatomy,EMAPA:17221,somite 41,biolink:AnatomicalEntity,1,EMAPA:17221
anatomy,EMAPA:17222,somite 41 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:17222
anatomy,EMAPA:17223,somite 41 myocoele,biolink:AnatomicalEntity,1,EMAPA:17223
anatomy,EMAPA:17224,somite 41 sclerotome,biolink:AnatomicalEntity,1,EMAPA:17224
anatomy,EMAPA:17225,somite 42,biolink:AnatomicalEntity,1,EMAPA:17225
anatomy,EMAPA:17226,somite 42 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:17226
anatomy,EMAPA:17227,somite 42 myocoele,biolink:AnatomicalEntity,1,EMAPA:17227
anatomy,EMAPA:17228,somite 42 sclerotome,biolink:AnatomicalEntity,1,EMAPA:17228
anatomy,EMAPA:17229,somite 43,biolink:AnatomicalEntity,1,EMAPA:17229
anatomy,EMAPA:17230,somite 43 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:17230
anatomy,EMAPA:17231,somite 43 myocoele,biolink:AnatomicalEntity,1,EMAPA:17231
anatomy,EMAPA:17232,somite 43 sclerotome,biolink:AnatomicalEntity,1,EMAPA:17232
anatomy,EMAPA:17233,somite 44,biolink:AnatomicalEntity,1,EMAPA:17233
anatomy,EMAPA:17234,somite 44 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:17234
anatomy,EMAPA:17235,somite 44 myocoele,biolink:AnatomicalEntity,1,EMAPA:17235
anatomy,EMAPA:17236,somite 44 sclerotome,biolink:AnatomicalEntity,1,EMAPA:17236
anatomy,EMAPA:17237,somite 45,biolink:AnatomicalEntity,1,EMAPA:17237
anatomy,EMAPA:17238,somite 45 dermomyotome,biolink:AnatomicalEntity,1,EMAPA:17238
anatomy,EMAPA:17239,somite 45 myocoele,biolink:AnatomicalEntity,1,EMAPA:17239
anatomy,EMAPA:17240,somite 45 sclerotome,biolink:AnatomicalEntity,1,EMAPA:17240
anatomy,EMAPA:17241,1st branchial groove epithelium,biolink:AnatomicalEntity,1,EMAPA:17241
anatomy,EMAPA:17242,future arm,biolink:AnatomicalEntity,1,EMAPA:17242
anatomy,EMAPA:17243,future arm ectoderm,biolink:AnatomicalEntity,1,EMAPA:17243
anatomy,EMAPA:17244,future arm mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17244
anatomy,EMAPA:17246,handplate ectoderm,biolink:AnatomicalEntity,1,EMAPA:17246
anatomy,EMAPA:17248,handplate mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17248
anatomy,EMAPA:17252,footplate mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17252
anatomy,EMAPA:17253,future leg,biolink:AnatomicalEntity,1,EMAPA:17253
anatomy,EMAPA:17254,future leg ectoderm,biolink:AnatomicalEntity,1,EMAPA:17254
anatomy,EMAPA:17255,future leg mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17255
anatomy,EMAPA:17259,metencephalon roof,biolink:AnatomicalEntity,1,EMAPA:17259
anatomy,EMAPA:17260,myelencephalon floor plate,biolink:AnatomicalEntity,1,EMAPA:17260
anatomy,EMAPA:17261,myelencephalon roof plate,biolink:AnatomicalEntity,1,EMAPA:17261
anatomy,EMAPA:17263,central nervous system nerve,biolink:AnatomicalEntity,1,EMAPA:17263
anatomy,EMAPA:17282,future tympanic membrane epithelium,biolink:AnatomicalEntity,1,EMAPA:17282
anatomy,EMAPA:17288,ductus reuniens mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17288
anatomy,EMAPA:17291,saccule mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17291
anatomy,EMAPA:17294,utricle mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17294
anatomy,EMAPA:17297,posterior semicircular canal mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17297
anatomy,EMAPA:17300,superior semicircular canal mesenchyme,biolink:AnatomicalEntity,1,EMAPA:17300
anatomy,EMAPA:17305,lens vesicle equatorial epithelium,biolink:AnatomicalEntity,1,EMAPA:17305
anatomy,EMAPA:17306,lens vesicle posterior epithelium,biolink:AnatomicalEntity,1,EMAPA:17306
anatomy,EMAPA:17316,left atrium auricular region,biolink:AnatomicalEntity,1,EMAPA:17316
anatomy,EMAPA:17317,left atrium auricular region endocardial lining,biolink:AnatomicalEntity,1,EMAPA:17317
anatomy,EMAPA:17318,left atrium auricular region cardiac muscle,biolink:AnatomicalEntity,1,EMAPA:17318
anatomy,EMAPA:17319,left atrium endocardial lining,biolink:AnatomicalEntity,1,EMAPA:17319
anatomy,EMAPA:17323,right atrium auricular region endocardial lining,biolink:AnatomicalEntity,1,EMAPA:17323
