pipeline	subject	subject_label	predicate	object	object_label	asserted_by	status
disease	DOID:0080539	PEHO syndrome	xref	GARD:4264	PEHO syndrome	DOID	from_other_source
disease	DOID:0080540	galactosialidosis	xref	GARD:3953	Combined deficiency of sialidase AND beta galactosidase	DOID	from_other_source
disease	DOID:0080541	hyperprolinemia	xref	GARD:2847	Hyperprolinemia	DOID	from_other_source
disease	DOID:0080545	hyper IgE syndrome	xref	GARD:10956	Hyper-IgE syndrome	DOID	from_other_source
disease	DOID:0080551	Naxos disease	xref	GARD:9795	Naxos disease	DOID	from_other_source
disease	DOID:0080552	congenital disorder of glycosylation Ia	xref	GARD:9826	PMM2-congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080554	congenital disorder of glycosylation Ib	xref	GARD:9830	MPI-congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080555	congenital disorder of glycosylation Ic	xref	GARD:9829	ALG6-congenital disorder of glycosylation 1C	DOID	from_other_source
disease	DOID:0080556	congenital disorder of glycosylation Id	xref	GARD:9827	ALG3-congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080557	congenital disorder of glycosylation Ie	xref	GARD:9831	Congenital disorder of glycosylation type 1E	DOID	from_other_source
disease	DOID:0080558	congenital disorder of glycosylation If	xref	GARD:9832	MPDU1-congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080559	congenital disorder of glycosylation Ig	xref	GARD:9833	ALG12-congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080560	congenital disorder of glycosylation Ih	xref	GARD:9834	ALG8 congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080561	congenital disorder of glycosylation Ii	xref	GARD:9836	ALG2-congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080562	congenital disorder of glycosylation Ij	xref	GARD:9837	DPAGT1-congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080563	congenital disorder of glycosylation Ik	xref	GARD:9838	ALG1-congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080564	congenital disorder of glycosylation Il	xref	GARD:9839	ALG9 congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080565	congenital disorder of glycosylation Im	xref	GARD:12393	DK1-congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080566	congenital disorder of glycosylation In	xref	GARD:12394	RFT1-congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080567	congenital disorder of glycosylation Ip	xref	GARD:12396	ALG11-congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080568	congenital disorder of glycosylation Iq	xref	GARD:12397	SRD5A3-congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080569	congenital disorder of glycosylation Ir	xref	GARD:12398	Congenital disorder of glycosylation type Ir	DOID	from_other_source
disease	DOID:0080571	congenital disorder of glycosylation Iu	xref	GARD:12416	Congenital muscular dystrophy with intellectual disability and severe epilepsy	DOID	from_other_source
disease	DOID:0080574	congenital disorder of glycosylation Iy	xref	GARD:12405	SSR4-congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:0080576	spondyloepimetaphyseal dysplasia, Genevieve-type	xref	GARD:10057	Spondyloepimetaphyseal dysplasia, Genevieve type	DOID	from_other_source
disease	DOID:0080594	hyper IgE recurrent infection syndrome 2	xref	GARD:2816	Combined immunodeficiency due to DOCK8 deficiency	DOID	from_other_source
disease	DOID:0080627	alopecia-mental retardation syndrome	xref	GARD:612	Alopecia - intellectual disability syndrome	DOID	from_other_source
disease	DOID:0080631	Elsahy-Waters syndrome	xref	GARD:955	Elsahy-Waters syndrome	DOID	from_other_source
disease	DOID:0080664	diaphyseal medullary stenosis with malignant fibrous histiocytoma	xref	GARD:10072	Diaphyseal medullary stenosis-bone malignancy syndrome	DOID	from_other_source
disease	DOID:0080681	X-linked chronic idiopathic intestinal pseudo-obstruction	xref	GARD:3017	Intestinal pseudoobstruction, neuronal, chronic idiopathic, X-linked	DOID	from_other_source
disease	DOID:0080684	diffuse midline glioma, H3 K27-altered	xref	GARD:26785	Diffuse midline glioma, H3 K27M-mutant	DOID	from_other_source
disease	DOID:0080688	mosaic variegated aneuploidy syndrome	xref	GARD:3007	Mosaic variegated aneuploidy syndrome	DOID	from_other_source
disease	DOID:0080691	Noonan syndrome-like disorder with loose anagen hair	xref	GARD:10719	Noonan syndrome-like disorder with loose anagen hair	DOID	from_other_source
disease	DOID:0080694	Galloway-Mowat syndrome	xref	GARD:65	Galloway-Mowat syndrome	DOID	from_other_source
disease	DOID:0080695	Burn-McKeown syndrome	xref	GARD:10041	Choanal atresia-hearing loss-cardiac defects-craniofacial dysmorphism syndrome	DOID	from_other_source
disease	DOID:0080696	Winchester syndrome	xref	GARD:7894	Winchester syndrome	DOID	from_other_source
disease	DOID:0080697	Opitz GBBB syndrome	xref	GARD:193	Opitz G/BBB syndrome	DOID	from_other_source
disease	DOID:0080699	glutathione synthetase deficiency	xref	GARD:10047	Inherited glutathione synthetase deficiency	DOID	from_other_source
disease	DOID:0080717	infantile liver failure syndrome 1	xref	GARD:13114	Infantile liver failure syndrome 1	DOID	from_other_source
disease	DOID:0080718	GNE myopathy	xref	GARD:9493	GNE myopathy	DOID	from_other_source
disease	DOID:0080719	congenital myopathy 6	xref	GARD:9494	Hereditary inclusion body myopathy-joint contractures-ophthalmoplegia syndrome	DOID	from_other_source
disease	DOID:0080720	autosomal dominant congenital deafness with onychodystrophy	xref	GARD:4732	Autosomal dominant deafness - onychodystrophy syndrome	DOID	from_other_source
disease	DOID:0080722	Kenny-Caffey syndrome type 1	xref	GARD:8367	Autosomal recessive Kenny-Caffey syndrome	DOID	from_other_source
disease	DOID:0080723	Kenny-Caffey syndrome type 2	xref	GARD:83	Autosomal dominant Kenny-Caffey syndrome	DOID	from_other_source
disease	DOID:0080725	BASAN syndrome	xref	GARD:2336	Basan syndrome	DOID	from_other_source
disease	DOID:0080741	limbic encephalitis	xref	GARD:8742	Limbic encephalitis	DOID	from_other_source
disease	DOID:0080744	antisynthetase syndrome	xref	GARD:735	Antisynthetase syndrome	DOID	from_other_source
disease	DOID:0080745	polymyositis	xref	GARD:7425	Polymyositis	DOID	from_other_source
disease	DOID:0080754	X-linked keratosis follicularis spinulosa decalvans	xref	GARD:6829	Keratosis follicularis spinulosa decalvans	DOID	from_other_source
disease	DOID:0080756	atrophoderma vermiculata	xref	GARD:9744	Atrophoderma vermiculatum	DOID	from_other_source
disease	DOID:0080764	hereditary diffuse gastric cancer	xref	GARD:10900	Hereditary diffuse gastric adenocarcinoma	DOID	from_other_source
disease	DOID:0080767	autoimmune myocarditis	xref	GARD:9519	Autoimmune myocarditis	DOID	from_other_source
disease	DOID:0080768	pyridoxine-dependent epilepsy	xref	GARD:9298	Pyridoxine-dependent epilepsy	DOID	from_other_source
disease	DOID:0080776	partial androgen insensitivity syndrome	xref	GARD:5692	Partial androgen insensitivity syndrome	DOID	from_other_source
disease	DOID:0080778	transient infantile liver failure	xref	GARD:10593	Acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins	DOID	from_other_source
disease	DOID:0080833	laryngomalacia	xref	GARD:6865	Congenital laryngomalacia	DOID	from_other_source
disease	DOID:0080836	growth hormone insensitivity syndrome with immune dysregulation 1	xref	GARD:3924	Growth hormone insensitivity syndrome	DOID	from_other_source
disease	DOID:0080849	ocular motor apraxia, Cogan type	xref	GARD:16	Oculomotor apraxia - Cogan type	DOID	from_other_source
disease	DOID:0080850	pemphigus foliaceus	xref	GARD:7354	Pemphigus foliaceus	DOID	from_other_source
disease	DOID:0080893	Bainbridge-Ropers syndrome	xref	GARD:13259	Asxl3-related disorder	DOID	from_other_source
disease	DOID:0080907	Cockayne syndrome A	xref	GARD:1415	Cockayne syndrome type 1	DOID	from_other_source
disease	DOID:0080908	Cockayne syndrome B	xref	GARD:1420	Cockayne syndrome type 2	DOID	from_other_source
disease	DOID:0080910	cerebrooculofacioskeletal syndrome	xref	GARD:6027	COFS syndrome	DOID	from_other_source
disease	DOID:0080921	bilateral frontal polymicrogyria	xref	GARD:10783	Bilateral frontal polymicrogyria	DOID	from_other_source
disease	DOID:0080922	complex cortical dysplasia with other brain malformations 14A	xref	GARD:10784	Bilateral frontoparietal polymicrogyria	DOID	from_other_source
disease	DOID:0080923	bilateral parasagittal parieto-occipital polymicrogyria	xref	GARD:10785	Bilateral parasagittal parieto-occipital polymicrogyria	DOID	from_other_source
disease	DOID:0080924	complex cortical dysplasia with other brain malformations 14B	xref	GARD:6011	Congenital bilateral perisylvian syndrome	DOID	from_other_source
disease	DOID:0080925	cytochrome P450 oxidoreductase deficiency	xref	GARD:12664	Congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency	DOID	from_other_source
disease	DOID:0080926	7q11.23 duplication syndrome	xref	GARD:12076	7q11.23 microduplication syndrome	DOID	from_other_source
disease	DOID:0080942	anauxetic dysplasia	xref	GARD:9657	Anauxetic dysplasia	DOID	from_other_source
disease	DOID:0080954	arthrogryposis multiplex congenita	xref	GARD:777	Arthrogryposis multiplex congenita	DOID	from_other_source
disease	DOID:0080984	X-linked intellectual developmental disorder 109	xref	GARD:2378	FRAXE	DOID	from_other_source
disease	DOID:0080985	syndromic X-linked intellectual disorder Lujan-Fryns-type	xref	GARD:3307	X-linked intellectual disability with marfanoid habitus	DOID	from_other_source
disease	DOID:0080986	Ehlers-Danlos syndrome periodontal type 1	xref	GARD:12474	Ehlers-Danlos syndrome, periodontitis type	DOID	from_other_source
disease	DOID:0080987	Ehlers-Danlos syndrome periodontal type 2	xref	GARD:12474	Ehlers-Danlos syndrome, periodontitis type	DOID	from_other_source
disease	DOID:0080988	pretibial dystrophic epidermolysis bullosa	xref	GARD:2155	Pretibial dystrophic epidermolysis bullosa	DOID	from_other_source
disease	DOID:0080990	King Denborough syndrome	xref	GARD:8433	King Denborough syndrome	DOID	from_other_source
disease	DOID:0080991	congenital myopathy 1B	xref	GARD:10316	Congenital multicore myopathy with external ophthalmoplegia	DOID	from_other_source
disease	DOID:0081007	RNASET2-deficient cystic leukoencephalopathy	xref	GARD:13199	Cystic leukoencephalopathy without megalencephaly	DOID	from_other_source
disease	DOID:0081021	Tukel syndrome	xref	GARD:9814	Tukel syndrome	DOID	from_other_source
disease	DOID:0081022	cone dystrophy with supernormal rod responses	xref	GARD:10649	Cone dystrophy with supernormal rod response	DOID	from_other_source
disease	DOID:0081023	retinal cone dystrophy 4	xref	GARD:10650	Retinal cone dystrophy 4	DOID	from_other_source
disease	DOID:0081024	retinal cone dystrophy 1	xref	GARD:3196	Retinal cone dystrophy type 1	DOID	from_other_source
disease	DOID:0081025	achromatopsia 6	xref	GARD:10648	Achromatopsia 6	DOID	from_other_source
disease	DOID:0081041	B-cell prolymphocytic leukemia	xref	GARD:8223	B-cell prolymphocytic leukemia	DOID	from_other_source
disease	DOID:0081043	fetal akinesia deformation sequence syndrome X-linked	xref	GARD:2293	Fetal akinesia syndrome, X-linked	DOID	from_other_source
disease	DOID:0081044	frontonasal dysplasia	xref	GARD:2392	Frontonasal dysplasia	DOID	from_other_source
disease	DOID:0081055	central diabetes insipidus	xref	GARD:6015	Central diabetes insipidus	DOID	from_other_source
disease	DOID:0081072	craniofacial dysmorphism, skeletal anomalies, and mental retardation syndrome	xref	GARD:1210	Craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development 1	DOID	from_other_source
disease	DOID:0081073	Teebi hypertelorism syndrome	xref	GARD:957	Teebi hypertelorism syndrome 1	DOID	from_other_source
disease	DOID:0081077	ectodermal dysplasia and immune deficiency	xref	GARD:9936	Ectodermal dysplasia and immune deficiency	DOID	from_other_source
disease	DOID:0081086	acute myeloid leukemia without maturation	xref	GARD:526	Acute myeloblastic leukemia without maturation	DOID	from_other_source
disease	DOID:0081100	spastic paraplegia with deafness	xref	GARD:5555	Spastic paraparesis-deafness syndrome	DOID	from_other_source
disease	DOID:0081108	keratosis palmoplantaris striata 1	xref	GARD:9172	Palmoplantar keratoderma i, striate, focal, or diffuse	DOID	from_other_source
disease	DOID:0081122	Catel Manzke syndrome	xref	GARD:28	Catel-Manzke syndrome	DOID	from_other_source
disease	DOID:0081123	X-linked mental retardation Gustavson type	xref	GARD:5611	Severe X-linked intellectual disability, Gustavson type	DOID	from_other_source
disease	DOID:0081127	mandibuloacral dysplasia	xref	GARD:11893	Mandibuloacral dysplasia	DOID	from_other_source
disease	DOID:0081128	mandibuloacral dysplasia type A lipodystrophy	xref	GARD:3374	Mandibuloacral dysplasia with type A lipodystrophy	DOID	from_other_source
disease	DOID:0081131	BH4-deficient hyperphenylalaninemia D	xref	GARD:2843	Pterin-4 alpha-carbinolamine dehydratase 1 deficiency	DOID	from_other_source
disease	DOID:0081132	tetrahydrobiopterin (BH4)-deficient hyperphenylalaninemia	xref	GARD:7751	Hyperphenylalaninemia due to tetrahydrobiopterin deficiency	DOID	from_other_source
disease	DOID:0081168	HMG-CoA synthase 2 deficiency	xref	GARD:2712	3-hydroxy-3-methylglutaryl-CoA synthase deficiency	DOID	from_other_source
disease	DOID:0081289	Antley-Bixler syndrome	xref	GARD:5826	Antley-Bixler syndrome	DOID	from_other_source
disease	DOID:0081296	oculopharyngodistal myopathy	xref	GARD:12592	Oculopharyngodistal myopathy	DOID	from_other_source
disease	DOID:0081317	multiple synostoses syndrome 1	xref	GARD:3836	Multiple synostosis syndrome	DOID	from_other_source
disease	DOID:0081318	multiple synostoses syndrome 2	xref	GARD:9916	Multiple synostoses syndrome 2	DOID	from_other_source
disease	DOID:0081322	contractures, pterygia, and spondylocarpotarsal fusion syndrome 1B	xref	GARD:7111	Autosomal recessive multiple pterygium syndrome	DOID	from_other_source
disease	DOID:0081326	oxoglutarate dehydrogenase deficiency	xref	GARD:617	Oxoglutaricaciduria	DOID	from_other_source
disease	DOID:0081333	Wiedemann-Rautenstrauch syndrome	xref	GARD:330	Neonatal pseudo-hydrocephalic progeroid syndrome	DOID	from_other_source
disease	DOID:0081334	Nestor-Guillermo progeria syndrome	xref	GARD:11008	Nestor-Guillermo progeria syndrome	DOID	from_other_source
disease	DOID:0081368	Paget's disease of bone 5	xref	GARD:2831	Hyperphosphatasemia with bone disease	DOID	from_other_source
disease	DOID:0081377	COX deficiency, benign infantile mitochondrial myopathy	xref	GARD:48	Mitochondrial complex IV deficiency, nuclear-type	DOID	from_other_source
disease	DOID:0081383	ataxia-oculomotor apraxia 4	xref	GARD:13111	Ataxia - oculomotor apraxia type 4	DOID	from_other_source
disease	DOID:0081386	TANGO2-related metabolic encephalopathy and arrythmias	xref	GARD:13423	Recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome	DOID	from_other_source
disease	DOID:0081388	primary progressive aphasia	xref	GARD:8541	Primary progressive aphasia	DOID	from_other_source
disease	DOID:0081389	logopenic progressive aphasia	xref	GARD:10791	Logopenic progressive aphasia	DOID	from_other_source
disease	DOID:0081390	progressive non-fluent aphasia	xref	GARD:10793	Primary progressive non fluent aphasia	DOID	from_other_source
disease	DOID:0081391	semantic dementia	xref	GARD:10792	Semantic dementia	DOID	from_other_source
disease	DOID:0081394	Caroli syndrome	xref	GARD:6002	Caroli disease	DOID	from_other_source
disease	DOID:0081419	childhood-onset dystonia with optic atrophy and basal ganglia abnormalities	xref	GARD:13488	Dystonia, childhood-onset, with optic atrophy and basal ganglia abnormalities	DOID	from_other_source
disease	DOID:0081420	familial focal epilepsy with variable foci	xref	GARD:13295	Familial focal epilepsy with variable foci	DOID	from_other_source
disease	DOID:0081441	Nicolaides-Baraitser syndrome	xref	GARD:270	Nicolaides-Baraitser syndrome	DOID	from_other_source
disease	DOID:0081450	hyperimmunoglobulinemia D periodic fever syndrome	xref	GARD:2788	Hyperimmunoglobulin D with periodic fever	DOID	from_other_source
disease	DOID:0081451	PFAPA syndrome	xref	GARD:5657	PFAPA syndrome	DOID	from_other_source
