pipeline,preferred_id,preferred_label,biolink_type,member_count,equivalent_ids,preferred_id_would_survive,needs_biolink_registration,unsupported_prefixes
disease,GARD:0000435,Cleft lip-retinopathy syndrome,biolink:Disease,1,GARD:0000435,false,true,GARD
disease,GARD:0000436,Adult-onset Still disease,biolink:Disease,1,GARD:0000436,false,true,GARD
disease,GARD:0000438,Autosomal recessive limb-girdle muscular dystrophy type 2D,biolink:Disease,1,GARD:0000438,false,true,GARD
disease,GARD:0000439,Abdominal cystic lymphangioma,biolink:Disease,1,GARD:0000439,false,true,GARD
disease,GARD:0000448,Vici syndrome,biolink:Disease,1,GARD:0000448,false,true,GARD
disease,GARD:0000453,Acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome,biolink:Disease,1,GARD:0000453,false,true,GARD
disease,GARD:0000454,Accessory pancreas,biolink:Disease,1,GARD:0000454,false,true,GARD
disease,GARD:0000456,Achalasia microcephaly syndrome,biolink:Disease,1,GARD:0000456,false,true,GARD
disease,GARD:0000457,Glucocorticoid deficiency with achalasia,biolink:Disease,1,GARD:0000457,false,true,GARD
disease,GARD:0000458,"Spondylometaphyseal dysplasia, A4 type",biolink:Disease,1,GARD:0000458,false,true,GARD
disease,GARD:0000460,"Achondrogenesis, type IB",biolink:Disease,1,GARD:0000460,false,true,GARD
disease,GARD:0000465,Isovaleryl-CoA dehydrogenase deficiency,biolink:Disease,1,GARD:0000465,false,true,GARD
disease,GARD:0000467,Propionic acidemia,biolink:Disease,1,GARD:0000467,false,true,GARD
disease,GARD:0000469,Ackerman syndrome,biolink:Disease,1,GARD:0000469,false,true,GARD
disease,GARD:0000480,Acro-renal-mandibular syndrome,biolink:Disease,1,GARD:0000480,false,true,GARD
disease,GARD:0000484,Acrofrontofacionasal dysostosis,biolink:Disease,1,GARD:0000484,false,true,GARD
disease,GARD:0000491,Prata-Liberal-Goncalves syndrome,biolink:Disease,1,GARD:0000491,false,true,GARD
disease,GARD:0000494,"Acrofacial dysostosis, Catania type",biolink:Disease,1,GARD:0000494,false,true,GARD
disease,GARD:0000496,Acrofacial dysostosis Rodriguez type,biolink:Disease,1,GARD:0000496,false,true,GARD
disease,GARD:0000497,Curry-Hall syndrome,biolink:Disease,1,GARD:0000497,false,true,GARD
disease,GARD:0000498,Nager syndrome,biolink:Disease,1,GARD:0000498,false,true,GARD
disease,GARD:0000499,"Acrofacial dysostosis, Palagonia type",biolink:Disease,1,GARD:0000499,false,true,GARD
disease,GARD:0000501,Acromegaloid facial appearance syndrome,biolink:Disease,1,GARD:0000501,false,true,GARD
disease,GARD:0000504,"Spondylometaphyseal dysplasia, Schmidt type",biolink:Disease,1,GARD:0000504,false,true,GARD
disease,GARD:0000505,"Acromesomelic dysplasia, Campailla Martinelli type",biolink:Disease,1,GARD:0000505,false,true,GARD
disease,GARD:0000506,"Acromesomelic dysplasia 2C, Hunter-Thompson type",biolink:Disease,1,GARD:0000506,false,true,GARD
disease,GARD:0000507,"Acromesomelic dysplasia 1, Maroteaux type",biolink:Disease,1,GARD:0000507,false,true,GARD
disease,GARD:0000508,Hajdu-Cheney syndrome,biolink:Disease,1,GARD:0000508,false,true,GARD
disease,GARD:0000511,Acropectororenal dysplasia,biolink:Disease,1,GARD:0000511,false,true,GARD
disease,GARD:0000512,Acropectorovertebral dysplasia,biolink:Disease,1,GARD:0000512,false,true,GARD
disease,GARD:0000514,Acrorenal syndrome,biolink:Disease,1,GARD:0000514,false,true,GARD
disease,GARD:0000519,Idiopathic acute eosinophilic pneumonia,biolink:Disease,1,GARD:0000519,false,true,GARD
disease,GARD:0000521,Acute febrile neutrophilic dermatosis,biolink:Disease,1,GARD:0000521,false,true,GARD
disease,GARD:0000522,Acute lymphoid leukemia,biolink:Disease,1,GARD:0000522,false,true,GARD
disease,GARD:0000524,Acute megakaryoblastic leukemia,biolink:Disease,1,GARD:0000524,false,true,GARD
disease,GARD:0000525,Acute monocytic leukemia,biolink:Disease,1,GARD:0000525,false,true,GARD
disease,GARD:0000526,Acute myeloblastic leukemia without maturation,biolink:Disease,1,GARD:0000526,false,true,GARD
disease,GARD:0000527,Acute myeloblastic leukemia with maturation,biolink:Disease,1,GARD:0000527,false,true,GARD
disease,GARD:0000529,Acute myelomonocytic leukemia M4,biolink:Disease,1,GARD:0000529,false,true,GARD
disease,GARD:0000536,Acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22),biolink:Disease,1,GARD:0000536,false,true,GARD
disease,GARD:0000538,Acute promyelocytic leukemia,biolink:Disease,1,GARD:0000538,false,true,GARD
disease,GARD:0000540,Medium-chain acyl-coenzyme A dehydrogenase deficiency,biolink:Disease,1,GARD:0000540,false,true,GARD
disease,GARD:0000546,Adenine phosphoribosyltransferase deficiency,biolink:Disease,1,GARD:0000546,false,true,GARD
disease,GARD:0000547,Adenosine monophosphate deaminase deficiency,biolink:Disease,1,GARD:0000547,false,true,GARD
disease,GARD:0000548,"Adenosine triphosphatase deficiency, anemia due to",biolink:Disease,1,GARD:0000548,false,true,GARD
disease,GARD:0000550,Adenylosuccinate lyase deficiency,biolink:Disease,1,GARD:0000550,false,true,GARD
disease,GARD:0000555,"Congenital adrenal hypoplasia, X-linked",biolink:Disease,1,GARD:0000555,false,true,GARD
disease,GARD:0000558,Adrenal cortex carcinoma,biolink:Disease,1,GARD:0000558,false,true,GARD
disease,GARD:0000562,Adrenomyodystrophy,biolink:Disease,1,GARD:0000562,false,true,GARD
disease,GARD:0000575,Aicardi Goutieres syndrome,biolink:Disease,1,GARD:0000575,false,true,GARD
disease,GARD:0000583,Short stature-webbed neck-heart disease syndrome,biolink:Disease,1,GARD:0000583,false,true,GARD
disease,GARD:0000584,Hirschsprung disease-nail hypoplasia-dysmorphism syndrome,biolink:Disease,1,GARD:0000584,false,true,GARD
disease,GARD:0000586,Al Gazali Khidr Prem Chandran syndrome,biolink:Disease,1,GARD:0000586,false,true,GARD
disease,GARD:0000587,Osteogenesis imperfecta-retinopathy-seizures-intellectual disability syndrome,biolink:Disease,1,GARD:0000587,false,true,GARD
disease,GARD:0000588,Alar cartilages hypoplasia-coloboma-telecanthus syndrome,biolink:Disease,1,GARD:0000588,false,true,GARD
disease,GARD:0000589,Albinism-hearing loss syndrome,biolink:Disease,1,GARD:0000589,false,true,GARD
disease,GARD:0000592,Ocular albinism with late-onset sensorineural deafness,biolink:Disease,1,GARD:0000592,false,true,GARD
disease,GARD:0000594,Oculocutaneous albinism type 1B,biolink:Disease,1,GARD:0000594,false,true,GARD
disease,GARD:0000600,HNSHA due to aldolase A deficiency,biolink:Disease,1,GARD:0000600,false,true,GARD
disease,GARD:0000602,Allergic bronchopulmonary aspergillosis,biolink:Disease,1,GARD:0000602,false,true,GARD
disease,GARD:0000604,Autosomal dominant palmoplantar keratoderma and congenital alopecia,biolink:Disease,1,GARD:0000604,false,true,GARD
disease,GARD:0000605,Alopecia - contractures - dwarfism - intellectual disability syndrome,biolink:Disease,1,GARD:0000605,false,true,GARD
disease,GARD:0000606,Moynahan syndrome,biolink:Disease,1,GARD:0000606,false,true,GARD
disease,GARD:0000607,Alopecia-epilepsy-pyorrhea-intellectual disability syndrome,biolink:Disease,1,GARD:0000607,false,true,GARD
disease,GARD:0000612,Alopecia - intellectual disability syndrome,biolink:Disease,1,GARD:0000612,false,true,GARD
disease,GARD:0000613,Alopecia totalis,biolink:Disease,1,GARD:0000613,false,true,GARD
disease,GARD:0000614,Alopecia universalis congenita,biolink:Disease,1,GARD:0000614,false,true,GARD
disease,GARD:0000615,Alopecia universalis onychodystrophy vitiligo,biolink:Disease,1,GARD:0000615,false,true,GARD
disease,GARD:0000617,Oxoglutaricaciduria,biolink:Disease,1,GARD:0000617,false,true,GARD
disease,GARD:0000621,Alpha Thalassemia,biolink:Disease,1,GARD:0000621,false,true,GARD
disease,GARD:0000624,Autosomal dominant Alport syndrome,biolink:Disease,1,GARD:0000624,false,true,GARD
disease,GARD:0000625,Autosomal recessive Alport syndrome,biolink:Disease,1,GARD:0000625,false,true,GARD
disease,GARD:0000634,Leber congenital amaurosis,biolink:Disease,1,GARD:0000634,false,true,GARD
disease,GARD:0000636,Leber congenital amaurosis 2,biolink:Disease,1,GARD:0000636,false,true,GARD
disease,GARD:0000637,Amaurosis-hypertrichosis syndrome,biolink:Disease,1,GARD:0000637,false,true,GARD
disease,GARD:0000640,Congenital amegakaryocytic thrombocytopenia 1,biolink:Disease,1,GARD:0000640,false,true,GARD
disease,GARD:0000645,Amelogenesis imperfecta type 1,biolink:Disease,1,GARD:0000645,false,true,GARD
disease,GARD:0000646,Amelogenesis imperfecta type 1G,biolink:Disease,1,GARD:0000646,false,true,GARD
disease,GARD:0000647,Ameloonychohypohidrotic syndrome,biolink:Disease,1,GARD:0000647,false,true,GARD
disease,GARD:0000654,Encephalopathy due to beta-mercaptolactate-cysteine disulfiduria,biolink:Disease,1,GARD:0000654,false,true,GARD
disease,GARD:0000664,Thyroid gland undifferentiated (anaplastic) carcinoma,biolink:Disease,1,GARD:0000664,false,true,GARD
disease,GARD:0000668,X-linked sideroblastic anemia with ataxia,biolink:Disease,1,GARD:0000668,false,true,GARD
disease,GARD:0000669,"Neural tube defects, X-linked",biolink:Disease,1,GARD:0000669,false,true,GARD
disease,GARD:0000670,Aneurysm of sinus of Valsalva,biolink:Disease,1,GARD:0000670,false,true,GARD
disease,GARD:0000671,Angel-shaped phalango-epiphyseal dysplasia,biolink:Disease,1,GARD:0000671,false,true,GARD
disease,GARD:0000676,Hereditary neurocutaneous angiomata,biolink:Disease,1,GARD:0000676,false,true,GARD
disease,GARD:0000683,Angiostrongyliasis,biolink:Disease,1,GARD:0000683,false,true,GARD
disease,GARD:0000685,Aniridia-absent patella syndrome,biolink:Disease,1,GARD:0000685,false,true,GARD
disease,GARD:0000689,Aniridia-ptosis-intellectual disability-familial obesity syndrome,biolink:Disease,1,GARD:0000689,false,true,GARD
disease,GARD:0000690,Aniridia-renal agenesis-psychomotor retardation syndrome,biolink:Disease,1,GARD:0000690,false,true,GARD
disease,GARD:0000693,Anisakiasis,biolink:Disease,1,GARD:0000693,false,true,GARD
disease,GARD:0000696,Ankyloblepharon filiforme adnatum-cleft palate syndrome,biolink:Disease,1,GARD:0000696,false,true,GARD
disease,GARD:0000697,Ankyloblepharon filiforme-imperforate anus syndrome,biolink:Disease,1,GARD:0000697,false,true,GARD
disease,GARD:0000701,Ankylosis of tooth,biolink:Disease,1,GARD:0000701,false,true,GARD
disease,GARD:0000705,Annular pancreas,biolink:Disease,1,GARD:0000705,false,true,GARD
disease,GARD:0000710,Anonychia-onychodystrophy syndrome,biolink:Disease,1,GARD:0000710,false,true,GARD
disease,GARD:0000711,Anonychia-onychodystrophy with brachydactyly type b and ectrodactyly,biolink:Disease,1,GARD:0000711,false,true,GARD
disease,GARD:0000713,Matthew-Wood syndrome,biolink:Disease,1,GARD:0000713,false,true,GARD
disease,GARD:0000717,Anophthalmia-megalocornea-cardiopathy-skeletal anomalies syndrome,biolink:Disease,1,GARD:0000717,false,true,GARD
disease,GARD:0000719,Anophthalmia plus syndrome,biolink:Disease,1,GARD:0000719,false,true,GARD
disease,GARD:0000722,Microphthalmia with limb anomalies,biolink:Disease,1,GARD:0000722,false,true,GARD
disease,GARD:0000730,Anti-HLA hyperimmunization,biolink:Disease,1,GARD:0000730,false,true,GARD
disease,GARD:0000731,Alpha-2-plasmin inhibitor deficiency,biolink:Disease,1,GARD:0000731,false,true,GARD
disease,GARD:0000735,Antisynthetase syndrome,biolink:Disease,1,GARD:0000735,false,true,GARD
disease,GARD:0000738,Congenital aortopulmonary window,biolink:Disease,1,GARD:0000738,false,true,GARD
disease,GARD:0000739,Aortic arch anomaly-facial dysmorphism-intellectual disability syndrome,biolink:Disease,1,GARD:0000739,false,true,GARD
disease,GARD:0000740,Aortic arch interruption,biolink:Disease,1,GARD:0000740,false,true,GARD
disease,GARD:0000741,Aortic arch defects,biolink:Disease,1,GARD:0000741,false,true,GARD
disease,GARD:0000743,Supravalvar aortic stenosis,biolink:Disease,1,GARD:0000743,false,true,GARD
disease,GARD:0000748,Aphalangy-syndactyly-microcephaly syndrome,biolink:Disease,1,GARD:0000748,false,true,GARD
disease,GARD:0000753,Aplasia cutis congenita-intestinal lymphangiectasia syndrome,biolink:Disease,1,GARD:0000753,false,true,GARD
disease,GARD:0000754,Recessive aplasia cutis congenita of limbs,biolink:Disease,1,GARD:0000754,false,true,GARD
disease,GARD:0000756,Aplasia cutis-myopia syndrome,biolink:Disease,1,GARD:0000756,false,true,GARD
disease,GARD:0000759,Familial apolipoprotein C-II deficiency,biolink:Disease,1,GARD:0000759,false,true,GARD
disease,GARD:0000764,Arachnodactyly-intellectual disability-dysmorphism syndrome,biolink:Disease,1,GARD:0000764,false,true,GARD
disease,GARD:0000770,Deficiency of aromatic-L-amino-acid decarboxylase,biolink:Disease,1,GARD:0000770,false,true,GARD
disease,GARD:0000774,Arterial tortuosity syndrome,biolink:Disease,1,GARD:0000774,false,true,GARD
disease,GARD:0000777,Arthrogryposis multiplex congenita,biolink:Disease,1,GARD:0000777,false,true,GARD
disease,GARD:0000779,Arthrogryposis due to muscular dystrophy,biolink:Disease,1,GARD:0000779,false,true,GARD
disease,GARD:0000784,Arthrogryposis-like hand anomaly-sensorineural deafness syndrome,biolink:Disease,1,GARD:0000784,false,true,GARD
disease,GARD:0000787,Digitotalar dysmorphism,biolink:Disease,1,GARD:0000787,false,true,GARD
disease,GARD:0000790,"Arthrogryposis multiplex congenita 2, neurogenic type",biolink:Disease,1,GARD:0000790,false,true,GARD
disease,GARD:0000792,Arthrogryposis multiplex congenita-whistling face syndrome,biolink:Disease,1,GARD:0000792,false,true,GARD
disease,GARD:0000794,Arthrogryposis with renal dysfunction and cholestasis syndrome,biolink:Disease,1,GARD:0000794,false,true,GARD
disease,GARD:0000802,Familial atrioventricular septal defect,biolink:Disease,1,GARD:0000802,false,true,GARD
disease,GARD:0000804,Arteriohepatic dysplasia,biolink:Disease,1,GARD:0000804,false,true,GARD
disease,GARD:0000806,Spastic paraplegia-facial-cutaneous lesions syndrome,biolink:Disease,1,GARD:0000806,false,true,GARD
disease,GARD:0000809,Balantidiasis,biolink:Disease,1,GARD:0000809,false,true,GARD
disease,GARD:0000812,"Bird-headed dwarfism with progressive ataxia, insulin-resistant diabetes, goiter, and primary gonadal insufficiency",biolink:Disease,1,GARD:0000812,false,true,GARD
disease,GARD:0000813,Banki syndrome,biolink:Disease,1,GARD:0000813,false,true,GARD
disease,GARD:0000816,Orofacial-digital syndrome IV,biolink:Disease,1,GARD:0000816,false,true,GARD
disease,GARD:0000819,Barber-Say syndrome,biolink:Disease,1,GARD:0000819,false,true,GARD
disease,GARD:0000820,Bardet-Biedl syndrome 1,biolink:Disease,1,GARD:0000820,false,true,GARD
disease,GARD:0000821,Bardet-Biedl syndrome 2,biolink:Disease,1,GARD:0000821,false,true,GARD
disease,GARD:0000822,Bardet-Biedl syndrome 3,biolink:Disease,1,GARD:0000822,false,true,GARD
disease,GARD:0000823,Bardet-Biedl syndrome 4,biolink:Disease,1,GARD:0000823,false,true,GARD
disease,GARD:0000824,MHC class II deficiency,biolink:Disease,1,GARD:0000824,false,true,GARD
disease,GARD:0000826,Frontometaphyseal dysplasia,biolink:Disease,1,GARD:0000826,false,true,GARD
disease,GARD:0000835,Congenital muscular dystrophy-infantile cataract-hypogonadism syndrome,biolink:Disease,1,GARD:0000835,false,true,GARD
disease,GARD:0000836,Epilepsy-microcephaly-skeletal dysplasia syndrome,biolink:Disease,1,GARD:0000836,false,true,GARD
disease,GARD:0000838,Follicular atrophoderma and basal cell epitheliomata,biolink:Disease,1,GARD:0000838,false,true,GARD
disease,GARD:0000842,Diffuse idiopathic skeletal hyperostosis,biolink:Disease,1,GARD:0000842,false,true,GARD
disease,GARD:0000846,Beemer-Ertbruggen syndrome,biolink:Disease,1,GARD:0000846,false,true,GARD
disease,GARD:0000848,Behcet disease,biolink:Disease,1,GARD:0000848,false,true,GARD
disease,GARD:0000849,Abortive cerebellar ataxia,biolink:Disease,1,GARD:0000849,false,true,GARD
disease,GARD:0000853,Cloverleaf skull-asphyxiating thoracic dysplasia syndrome,biolink:Disease,1,GARD:0000853,false,true,GARD
disease,GARD:0000856,Benign familial neonatal-infantile seizures 1,biolink:Disease,1,GARD:0000856,false,true,GARD
disease,GARD:0000857,Benign familial infantile epilepsy,biolink:Disease,1,GARD:0000857,false,true,GARD
disease,GARD:0000860,Cryptorchidism-arachnodactyly-intellectual disability syndrome,biolink:Disease,1,GARD:0000860,false,true,GARD
disease,GARD:0000863,IgA glomerulonephritis,biolink:Disease,1,GARD:0000863,false,true,GARD
disease,GARD:0000867,Chronic beryllium disease,biolink:Disease,1,GARD:0000867,false,true,GARD
disease,GARD:0000869,Beta-D-mannosidosis,biolink:Disease,1,GARD:0000869,false,true,GARD
disease,GARD:0000871,Beta Thalassemia,biolink:Disease,1,GARD:0000871,false,true,GARD
disease,GARD:0000872,Deficiency of acetyl-CoA acetyltransferase,biolink:Disease,1,GARD:0000872,false,true,GARD
disease,GARD:0000873,Bethlem myopathy,biolink:Disease,1,GARD:0000873,false,true,GARD
disease,GARD:0000882,Biemond syndrome type 2,biolink:Disease,1,GARD:0000882,false,true,GARD
disease,GARD:0000884,Bifid nose,biolink:Disease,1,GARD:0000884,false,true,GARD
disease,GARD:0000893,Fallot complex-intellectual disability-growth delay syndrome,biolink:Disease,1,GARD:0000893,false,true,GARD
disease,GARD:0000894,Biotinidase deficiency,biolink:Disease,1,GARD:0000894,false,true,GARD
disease,GARD:0000895,"Bird headed-dwarfism, Montreal type",biolink:Disease,1,GARD:0000895,false,true,GARD
disease,GARD:0000897,"Hypertelorism, microtia, facial clefting syndrome",biolink:Disease,1,GARD:0000897,false,true,GARD
disease,GARD:0000905,Blepharophimosis-ptosis-esotropia-syndactyly-short stature syndrome,biolink:Disease,1,GARD:0000905,false,true,GARD
disease,GARD:0000912,Blepharoptosis-myopia-ectopia lentis syndrome,biolink:Disease,1,GARD:0000912,false,true,GARD
disease,GARD:0000914,Chondrodysplasia Blomstrand type,biolink:Disease,1,GARD:0000914,false,true,GARD
disease,GARD:0000915,Bloom syndrome,biolink:Disease,1,GARD:0000915,false,true,GARD
disease,GARD:0000916,Tibia vara,biolink:Disease,1,GARD:0000916,false,true,GARD
disease,GARD:0000917,Cone monochromatism,biolink:Disease,1,GARD:0000917,false,true,GARD
disease,GARD:0000918,Brachymorphism-onychodysplasia-dysphalangism syndrome,biolink:Disease,1,GARD:0000918,false,true,GARD
disease,GARD:0000922,"Bone dysplasia, lethal Holmgren type",biolink:Disease,1,GARD:0000922,false,true,GARD
disease,GARD:0000932,"Hyperhidrosis, premature cavities and premolar aplasia",biolink:Disease,1,GARD:0000932,false,true,GARD
disease,GARD:0000933,Boomerang dysplasia,biolink:Disease,1,GARD:0000933,false,true,GARD
disease,GARD:0000936,Borjeson-Forssman-Lehmann syndrome,biolink:Disease,1,GARD:0000936,false,true,GARD
disease,GARD:0000938,"Uncombable hair, retinal pigmentary dystrophy, dental anomaly and brachydactyly syndrome",biolink:Disease,1,GARD:0000938,false,true,GARD
disease,GARD:0000942,Diphyllobothriasis,biolink:Disease,1,GARD:0000942,false,true,GARD
disease,GARD:0000943,Botulism,biolink:Disease,1,GARD:0000943,false,true,GARD
disease,GARD:0000944,Ataxia-hypogonadism-choroidal dystrophy syndrome,biolink:Disease,1,GARD:0000944,false,true,GARD
disease,GARD:0000953,Congenital bowing of long bones,biolink:Disease,1,GARD:0000953,false,true,GARD
disease,GARD:0000954,Boylan dew greco syndrome,biolink:Disease,1,GARD:0000954,false,true,GARD
disease,GARD:0000955,Elsahy-Waters syndrome,biolink:Disease,1,GARD:0000955,false,true,GARD
