gene_id,symbol,tax_id,dropped_synonym,shredded_from,raw_synonyms_field
822236,CYP71B36,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 36",''cytochrome P450|cytochrome P450|family 71|polypeptide 36|polypeptide 36''|subfamily B
822236,CYP71B36,3702,polypeptide 36,"cytochrome P450, family 71, subfamily B, polypeptide 36",''cytochrome P450|cytochrome P450|family 71|polypeptide 36|polypeptide 36''|subfamily B
822236,CYP71B36,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 36",''cytochrome P450|cytochrome P450|family 71|polypeptide 36|polypeptide 36''|subfamily B
822237,CYP71B37,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 37",''cytochrome P450|cytochrome P450|family 71|polypeptide 37|polypeptide 37''|subfamily B
822237,CYP71B37,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 37",''cytochrome P450|cytochrome P450|family 71|polypeptide 37|polypeptide 37''|subfamily B
822237,CYP71B37,3702,polypeptide 37,"cytochrome P450, family 71, subfamily B, polypeptide 37",''cytochrome P450|cytochrome P450|family 71|polypeptide 37|polypeptide 37''|subfamily B
822237,CYP71B37,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 37",''cytochrome P450|cytochrome P450|family 71|polypeptide 37|polypeptide 37''|subfamily B
822729,CYP702A8,3702,cytochrome P450,"cytochrome P450, family 702, subfamily A, polypeptide 8",''cytochrome P450|cytochrome P450|family 702|polypeptide 8|polypeptide 8''|subfamily A
822729,CYP702A8,3702,family 702,"cytochrome P450, family 702, subfamily A, polypeptide 8",''cytochrome P450|cytochrome P450|family 702|polypeptide 8|polypeptide 8''|subfamily A
822729,CYP702A8,3702,polypeptide 8,"cytochrome P450, family 702, subfamily A, polypeptide 8",''cytochrome P450|cytochrome P450|family 702|polypeptide 8|polypeptide 8''|subfamily A
822729,CYP702A8,3702,subfamily A,"cytochrome P450, family 702, subfamily A, polypeptide 8",''cytochrome P450|cytochrome P450|family 702|polypeptide 8|polypeptide 8''|subfamily A
823550,CYP71B38,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 38",''cytochrome P450|cytochrome P450|family 71|polypeptide 38|polypeptide 38''|subfamily B
823550,CYP71B38,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 38",''cytochrome P450|cytochrome P450|family 71|polypeptide 38|polypeptide 38''|subfamily B
823550,CYP71B38,3702,polypeptide 38,"cytochrome P450, family 71, subfamily B, polypeptide 38",''cytochrome P450|cytochrome P450|family 71|polypeptide 38|polypeptide 38''|subfamily B
823550,CYP71B38,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 38",''cytochrome P450|cytochrome P450|family 71|polypeptide 38|polypeptide 38''|subfamily B
823948,GLDH,3702,4-lactone dehydrogenase,"L-galactono-1,4-lactone dehydrogenase",''L-galactono-1|4-LACTONE DEHYDOROGENASE|4-lactone dehydrogenase|4-lactone dehydrogenase''|ATGLDH|L-GALACTONO-1|L-galactono-1
823948,GLDH,3702,L-galactono-1,"L-galactono-1,4-lactone dehydrogenase",''L-galactono-1|4-LACTONE DEHYDOROGENASE|4-lactone dehydrogenase|4-lactone dehydrogenase''|ATGLDH|L-GALACTONO-1|L-galactono-1
823985,CYP71A26,3702,cytochrome P450,"cytochrome P450, family 71, subfamily A, polypeptide 26",''cytochrome P450|T29H11.210|cytochrome P450|family 71|polypeptide 26|polypeptide 26''|subfamily A
823985,CYP71A26,3702,family 71,"cytochrome P450, family 71, subfamily A, polypeptide 26",''cytochrome P450|T29H11.210|cytochrome P450|family 71|polypeptide 26|polypeptide 26''|subfamily A
823985,CYP71A26,3702,polypeptide 26,"cytochrome P450, family 71, subfamily A, polypeptide 26",''cytochrome P450|T29H11.210|cytochrome P450|family 71|polypeptide 26|polypeptide 26''|subfamily A
823985,CYP71A26,3702,subfamily A,"cytochrome P450, family 71, subfamily A, polypeptide 26",''cytochrome P450|T29H11.210|cytochrome P450|family 71|polypeptide 26|polypeptide 26''|subfamily A
823986,CYP71A25,3702,cytochrome P450,"cytochrome P450, family 71, subfamily A, polypeptide 25",''cytochrome P450|T29H11.200|cytochrome P450|family 71|polypeptide 25|polypeptide 25''|subfamily A
823986,CYP71A25,3702,family 71,"cytochrome P450, family 71, subfamily A, polypeptide 25",''cytochrome P450|T29H11.200|cytochrome P450|family 71|polypeptide 25|polypeptide 25''|subfamily A
823986,CYP71A25,3702,polypeptide 25,"cytochrome P450, family 71, subfamily A, polypeptide 25",''cytochrome P450|T29H11.200|cytochrome P450|family 71|polypeptide 25|polypeptide 25''|subfamily A
823986,CYP71A25,3702,subfamily A,"cytochrome P450, family 71, subfamily A, polypeptide 25",''cytochrome P450|T29H11.200|cytochrome P450|family 71|polypeptide 25|polypeptide 25''|subfamily A
823987,CYP71A24,3702,cytochrome P450,"cytochrome P450, family 71, subfamily A, polypeptide 24",''cytochrome P450|T29H11.190|cytochrome P450|family 71|polypeptide 24|polypeptide 24''|subfamily A
823987,CYP71A24,3702,family 71,"cytochrome P450, family 71, subfamily A, polypeptide 24",''cytochrome P450|T29H11.190|cytochrome P450|family 71|polypeptide 24|polypeptide 24''|subfamily A
823987,CYP71A24,3702,polypeptide 24,"cytochrome P450, family 71, subfamily A, polypeptide 24",''cytochrome P450|T29H11.190|cytochrome P450|family 71|polypeptide 24|polypeptide 24''|subfamily A
823987,CYP71A24,3702,subfamily A,"cytochrome P450, family 71, subfamily A, polypeptide 24",''cytochrome P450|T29H11.190|cytochrome P450|family 71|polypeptide 24|polypeptide 24''|subfamily A
823988,CYP71A23,3702,cytochrome P450,"cytochrome P450, family 71, subfamily A, polypeptide 23",''cytochrome P450|cytochrome P450|family 71|polypeptide 23|polypeptide 23''|subfamily A
823988,CYP71A23,3702,family 71,"cytochrome P450, family 71, subfamily A, polypeptide 23",''cytochrome P450|cytochrome P450|family 71|polypeptide 23|polypeptide 23''|subfamily A
823988,CYP71A23,3702,polypeptide 23,"cytochrome P450, family 71, subfamily A, polypeptide 23",''cytochrome P450|cytochrome P450|family 71|polypeptide 23|polypeptide 23''|subfamily A
823988,CYP71A23,3702,subfamily A,"cytochrome P450, family 71, subfamily A, polypeptide 23",''cytochrome P450|cytochrome P450|family 71|polypeptide 23|polypeptide 23''|subfamily A
823989,CYP71A22,3702,cytochrome P450,"cytochrome P450, family 71, subfamily A, polypeptide 22",''cytochrome P450|cytochrome P450|family 71|polypeptide 22|polypeptide 22''|subfamily A
823989,CYP71A22,3702,family 71,"cytochrome P450, family 71, subfamily A, polypeptide 22",''cytochrome P450|cytochrome P450|family 71|polypeptide 22|polypeptide 22''|subfamily A
823989,CYP71A22,3702,polypeptide 22,"cytochrome P450, family 71, subfamily A, polypeptide 22",''cytochrome P450|cytochrome P450|family 71|polypeptide 22|polypeptide 22''|subfamily A
823989,CYP71A22,3702,subfamily A,"cytochrome P450, family 71, subfamily A, polypeptide 22",''cytochrome P450|cytochrome P450|family 71|polypeptide 22|polypeptide 22''|subfamily A
823990,CYP71A21,3702,cytochrome P450,"cytochrome P450, family 71, subfamily A, polypeptide 21",''cytochrome P450|cytochrome P450|family 71|polypeptide 21|polypeptide 21''|subfamily A
823990,CYP71A21,3702,family 71,"cytochrome P450, family 71, subfamily A, polypeptide 21",''cytochrome P450|cytochrome P450|family 71|polypeptide 21|polypeptide 21''|subfamily A
823990,CYP71A21,3702,polypeptide 21,"cytochrome P450, family 71, subfamily A, polypeptide 21",''cytochrome P450|cytochrome P450|family 71|polypeptide 21|polypeptide 21''|subfamily A
823990,CYP71A21,3702,subfamily A,"cytochrome P450, family 71, subfamily A, polypeptide 21",''cytochrome P450|cytochrome P450|family 71|polypeptide 21|polypeptide 21''|subfamily A
824019,NF-YC1,3702,nuclear factor Y,"nuclear factor Y, subunit C1",''nuclear factor Y|ATHAP5A|HAP5A|nuclear factor Y|subunit C1|subunit C1''
824019,NF-YC1,3702,subunit C1,"nuclear factor Y, subunit C1",''nuclear factor Y|ATHAP5A|HAP5A|nuclear factor Y|subunit C1|subunit C1''
824162,CKA2,3702,alpha chain 2,"casein kinase II, alpha chain 2",''casein kinase II|ALPHA CHAIN 2|ATCKA2|ATPK15D|CASEIN KINASE II|alpha chain 2|alpha chain 2''|casein kinase II
824162,CKA2,3702,casein kinase II,"casein kinase II, alpha chain 2",''casein kinase II|ALPHA CHAIN 2|ATCKA2|ATPK15D|CASEIN KINASE II|alpha chain 2|alpha chain 2''|casein kinase II
824395,ATPQ,3702,ATP synthase D chain,ATP synthase D chain,''ATP synthase D chain|ATP synthase D chain|mitochondrial|mitochondrial''
824463,CYP76G1,3702,cytochrome P450,"cytochrome P450, family 76, subfamily G, polypeptide 1",''cytochrome P450|cytochrome P450|family 76|polypeptide 1|polypeptide 1''|subfamily G
824463,CYP76G1,3702,family 76,"cytochrome P450, family 76, subfamily G, polypeptide 1",''cytochrome P450|cytochrome P450|family 76|polypeptide 1|polypeptide 1''|subfamily G
824463,CYP76G1,3702,polypeptide 1,"cytochrome P450, family 76, subfamily G, polypeptide 1",''cytochrome P450|cytochrome P450|family 76|polypeptide 1|polypeptide 1''|subfamily G
824463,CYP76G1,3702,subfamily G,"cytochrome P450, family 76, subfamily G, polypeptide 1",''cytochrome P450|cytochrome P450|family 76|polypeptide 1|polypeptide 1''|subfamily G
824496,CYP71B30P,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 30 pseudogene",''cytochrome P450|cytochrome P450|family 71|polypeptide 30 pseudogene|polypeptide 30 pseudogene''|subfamily B
824496,CYP71B30P,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 30 pseudogene",''cytochrome P450|cytochrome P450|family 71|polypeptide 30 pseudogene|polypeptide 30 pseudogene''|subfamily B
824496,CYP71B30P,3702,polypeptide 30 pseudogene,"cytochrome P450, family 71, subfamily B, polypeptide 30 pseudogene",''cytochrome P450|cytochrome P450|family 71|polypeptide 30 pseudogene|polypeptide 30 pseudogene''|subfamily B
824496,CYP71B30P,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 30 pseudogene",''cytochrome P450|cytochrome P450|family 71|polypeptide 30 pseudogene|polypeptide 30 pseudogene''|subfamily B
824497,CYP71B31,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 31",''cytochrome P450|F4P12.1|cytochrome P450|family 71|polypeptide 31|polypeptide 31''|subfamily B
824497,CYP71B31,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 31",''cytochrome P450|F4P12.1|cytochrome P450|family 71|polypeptide 31|polypeptide 31''|subfamily B
824497,CYP71B31,3702,polypeptide 31,"cytochrome P450, family 71, subfamily B, polypeptide 31",''cytochrome P450|F4P12.1|cytochrome P450|family 71|polypeptide 31|polypeptide 31''|subfamily B
824497,CYP71B31,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 31",''cytochrome P450|F4P12.1|cytochrome P450|family 71|polypeptide 31|polypeptide 31''|subfamily B
824498,CYP71B32,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 32",''cytochrome P450|cytochrome P450|family 71|polypeptide 32|polypeptide 32''|subfamily B
824498,CYP71B32,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 32",''cytochrome P450|cytochrome P450|family 71|polypeptide 32|polypeptide 32''|subfamily B
824498,CYP71B32,3702,polypeptide 32,"cytochrome P450, family 71, subfamily B, polypeptide 32",''cytochrome P450|cytochrome P450|family 71|polypeptide 32|polypeptide 32''|subfamily B
824498,CYP71B32,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 32",''cytochrome P450|cytochrome P450|family 71|polypeptide 32|polypeptide 32''|subfamily B
824502,NF-YB10,3702,nuclear factor Y,"nuclear factor Y, subunit B10",''nuclear factor Y|nuclear factor Y|subunit B10|subunit B10''
824502,NF-YB10,3702,subunit B10,"nuclear factor Y, subunit B10",''nuclear factor Y|nuclear factor Y|subunit B10|subunit B10''
824614,RPB5E,3702,E,"RNA polymerase II fifth largest subunit, E",''RNA polymerase II fifth largest subunit|E|E''|RNA polymerase II fifth largest subunit
824614,RPB5E,3702,RNA polymerase II fifth largest subunit,"RNA polymerase II fifth largest subunit, E",''RNA polymerase II fifth largest subunit|E|E''|RNA polymerase II fifth largest subunit
824830,CYP94D2,3702,cytochrome P450,"cytochrome P450, family 94, subfamily D, polypeptide 2",''cytochrome P450|cytochrome P450|family 94|polypeptide 2|polypeptide 2''|subfamily D
824830,CYP94D2,3702,family 94,"cytochrome P450, family 94, subfamily D, polypeptide 2",''cytochrome P450|cytochrome P450|family 94|polypeptide 2|polypeptide 2''|subfamily D
824830,CYP94D2,3702,polypeptide 2,"cytochrome P450, family 94, subfamily D, polypeptide 2",''cytochrome P450|cytochrome P450|family 94|polypeptide 2|polypeptide 2''|subfamily D
824830,CYP94D2,3702,subfamily D,"cytochrome P450, family 94, subfamily D, polypeptide 2",''cytochrome P450|cytochrome P450|family 94|polypeptide 2|polypeptide 2''|subfamily D
824893,BGL2,3702,3-glucanase 2,"beta-1,3-glucanase 2",''beta-1|3-GLUCANASE|3-GLUCANASE 2|3-glucanase 2|3-glucanase 2''|AtBG2|AtPR2|BETA-1|BG2|PATHOGENESIS-RELATED PROTEIN 2|PR-2|PR2|beta-1
824893,BGL2,3702,beta-1,"beta-1,3-glucanase 2",''beta-1|3-GLUCANASE|3-GLUCANASE 2|3-glucanase 2|3-glucanase 2''|AtBG2|AtPR2|BETA-1|BG2|PATHOGENESIS-RELATED PROTEIN 2|PR-2|PR2|beta-1
824894,BG1,3702,3-glucanase 1,"beta-1,3-glucanase 1",''beta-1|3-glucanase 1|3-glucanase 1''|beta-1
824894,BG1,3702,beta-1,"beta-1,3-glucanase 1",''beta-1|3-glucanase 1|3-glucanase 1''|beta-1
825276,CYP76C7,3702,cytochrome P450,"cytochrome P450, family 76, subfamily C, polypeptide 7",''cytochrome P450|cytochrome P450|family 76|polypeptide 7|polypeptide 7''|subfamily C
825276,CYP76C7,3702,family 76,"cytochrome P450, family 76, subfamily C, polypeptide 7",''cytochrome P450|cytochrome P450|family 76|polypeptide 7|polypeptide 7''|subfamily C
825276,CYP76C7,3702,polypeptide 7,"cytochrome P450, family 76, subfamily C, polypeptide 7",''cytochrome P450|cytochrome P450|family 76|polypeptide 7|polypeptide 7''|subfamily C
825276,CYP76C7,3702,subfamily C,"cytochrome P450, family 76, subfamily C, polypeptide 7",''cytochrome P450|cytochrome P450|family 76|polypeptide 7|polypeptide 7''|subfamily C
825494,RRF,3702,chloroplast precursor,"ribosome recycling factor, chloroplast precursor",''ribosome recycling factor|Arabidopsis thaliana chloroplast ribosome recycling factor|AtcpRRF|HFP108|HIGH CHLOROPHYLL FLUORESCENCE AND PALE GREEN MUTANT 108|chloroplast precursor|chloroplast precursor''|chloroplast ribosome recycling factor|cpRRF|ribosome recycling factor
825494,RRF,3702,ribosome recycling factor,"ribosome recycling factor, chloroplast precursor",''ribosome recycling factor|Arabidopsis thaliana chloroplast ribosome recycling factor|AtcpRRF|HFP108|HIGH CHLOROPHYLL FLUORESCENCE AND PALE GREEN MUTANT 108|chloroplast precursor|chloroplast precursor''|chloroplast ribosome recycling factor|cpRRF|ribosome recycling factor
826601,CNX7,3702,co-factor for nitrate,"co-factor for nitrate, reductase and xanthine dehydrogenase 7",''co-factor for nitrate|F28M11.20|F28M11_20|MOLYBDOPTERIN SYNTHASE|SIR5|co-factor for nitrate|reductase and xanthine dehydrogenase 7|reductase and xanthine dehydrogenase 7''
826601,CNX7,3702,reductase and xanthine dehydrogenase 7,"co-factor for nitrate, reductase and xanthine dehydrogenase 7",''co-factor for nitrate|F28M11.20|F28M11_20|MOLYBDOPTERIN SYNTHASE|SIR5|co-factor for nitrate|reductase and xanthine dehydrogenase 7|reductase and xanthine dehydrogenase 7''
826839,CYP706A4,3702,cytochrome P450,"cytochrome P450, family 706, subfamily A, polypeptide 4",''cytochrome P450|T4C9.140|T4C9_140|cytochrome P450|family 706|polypeptide 4|polypeptide 4''|subfamily A
826839,CYP706A4,3702,family 706,"cytochrome P450, family 706, subfamily A, polypeptide 4",''cytochrome P450|T4C9.140|T4C9_140|cytochrome P450|family 706|polypeptide 4|polypeptide 4''|subfamily A
826839,CYP706A4,3702,polypeptide 4,"cytochrome P450, family 706, subfamily A, polypeptide 4",''cytochrome P450|T4C9.140|T4C9_140|cytochrome P450|family 706|polypeptide 4|polypeptide 4''|subfamily A
826839,CYP706A4,3702,subfamily A,"cytochrome P450, family 706, subfamily A, polypeptide 4",''cytochrome P450|T4C9.140|T4C9_140|cytochrome P450|family 706|polypeptide 4|polypeptide 4''|subfamily A
826840,CYP706A5,3702,cytochrome P450,"cytochrome P450, family 706, subfamily A, polypeptide 5",''cytochrome P450|T4C9.150|T4C9_150|cytochrome P450|family 706|polypeptide 5|polypeptide 5''|subfamily A
826840,CYP706A5,3702,family 706,"cytochrome P450, family 706, subfamily A, polypeptide 5",''cytochrome P450|T4C9.150|T4C9_150|cytochrome P450|family 706|polypeptide 5|polypeptide 5''|subfamily A
826840,CYP706A5,3702,polypeptide 5,"cytochrome P450, family 706, subfamily A, polypeptide 5",''cytochrome P450|T4C9.150|T4C9_150|cytochrome P450|family 706|polypeptide 5|polypeptide 5''|subfamily A
826840,CYP706A5,3702,subfamily A,"cytochrome P450, family 706, subfamily A, polypeptide 5",''cytochrome P450|T4C9.150|T4C9_150|cytochrome P450|family 706|polypeptide 5|polypeptide 5''|subfamily A
826841,CYP706A6,3702,cytochrome P450,"cytochrome P450, family 706, subfamily A, polypeptide 6",''cytochrome P450|T4C9.160|T4C9_160|cytochrome P450|family 706|polypeptide 6|polypeptide 6''|subfamily A
826841,CYP706A6,3702,family 706,"cytochrome P450, family 706, subfamily A, polypeptide 6",''cytochrome P450|T4C9.160|T4C9_160|cytochrome P450|family 706|polypeptide 6|polypeptide 6''|subfamily A
826841,CYP706A6,3702,polypeptide 6,"cytochrome P450, family 706, subfamily A, polypeptide 6",''cytochrome P450|T4C9.160|T4C9_160|cytochrome P450|family 706|polypeptide 6|polypeptide 6''|subfamily A
826841,CYP706A6,3702,subfamily A,"cytochrome P450, family 706, subfamily A, polypeptide 6",''cytochrome P450|T4C9.160|T4C9_160|cytochrome P450|family 706|polypeptide 6|polypeptide 6''|subfamily A
826842,CYP706A7,3702,cytochrome P450,"cytochrome P450, family 706, subfamily A, polypeptide 7",''cytochrome P450|T4C9.170|T4C9_170|cytochrome P450|family 706|polypeptide 7|polypeptide 7''|subfamily A
826842,CYP706A7,3702,family 706,"cytochrome P450, family 706, subfamily A, polypeptide 7",''cytochrome P450|T4C9.170|T4C9_170|cytochrome P450|family 706|polypeptide 7|polypeptide 7''|subfamily A
826842,CYP706A7,3702,polypeptide 7,"cytochrome P450, family 706, subfamily A, polypeptide 7",''cytochrome P450|T4C9.170|T4C9_170|cytochrome P450|family 706|polypeptide 7|polypeptide 7''|subfamily A
826842,CYP706A7,3702,subfamily A,"cytochrome P450, family 706, subfamily A, polypeptide 7",''cytochrome P450|T4C9.170|T4C9_170|cytochrome P450|family 706|polypeptide 7|polypeptide 7''|subfamily A
826959,CYP71A19,3702,cytochrome P450,"cytochrome P450, family 71, subfamily A, polypeptide 19",''cytochrome P450|T9E8.30|T9E8_30|cytochrome P450|family 71|polypeptide 19|polypeptide 19''|subfamily A
826959,CYP71A19,3702,family 71,"cytochrome P450, family 71, subfamily A, polypeptide 19",''cytochrome P450|T9E8.30|T9E8_30|cytochrome P450|family 71|polypeptide 19|polypeptide 19''|subfamily A
826959,CYP71A19,3702,polypeptide 19,"cytochrome P450, family 71, subfamily A, polypeptide 19",''cytochrome P450|T9E8.30|T9E8_30|cytochrome P450|family 71|polypeptide 19|polypeptide 19''|subfamily A
826959,CYP71A19,3702,subfamily A,"cytochrome P450, family 71, subfamily A, polypeptide 19",''cytochrome P450|T9E8.30|T9E8_30|cytochrome P450|family 71|polypeptide 19|polypeptide 19''|subfamily A
826961,CYP71A20,3702,cytochrome P450,"cytochrome P450, family 71, subfamily A, polypeptide 20",''cytochrome P450|T9E8.50|T9E8_50|cytochrome P450|family 71|polypeptide 20|polypeptide 20''|subfamily A
826961,CYP71A20,3702,family 71,"cytochrome P450, family 71, subfamily A, polypeptide 20",''cytochrome P450|T9E8.50|T9E8_50|cytochrome P450|family 71|polypeptide 20|polypeptide 20''|subfamily A
826961,CYP71A20,3702,polypeptide 20,"cytochrome P450, family 71, subfamily A, polypeptide 20",''cytochrome P450|T9E8.50|T9E8_50|cytochrome P450|family 71|polypeptide 20|polypeptide 20''|subfamily A
826961,CYP71A20,3702,subfamily A,"cytochrome P450, family 71, subfamily A, polypeptide 20",''cytochrome P450|T9E8.50|T9E8_50|cytochrome P450|family 71|polypeptide 20|polypeptide 20''|subfamily A
827011,CYP83A1,3702,cytochrome P450,"cytochrome P450, family 83, subfamily A, polypeptide 1",''cytochrome P450|CYTOCHROME P450 MONOOXYGENASE|F18A5.160|F18A5_160|REDUCED EPIDERMAL FLUORESCENCE 2|REF2|cytochrome P450|family 83|polypeptide 1|polypeptide 1''|subfamily A
827011,CYP83A1,3702,family 83,"cytochrome P450, family 83, subfamily A, polypeptide 1",''cytochrome P450|CYTOCHROME P450 MONOOXYGENASE|F18A5.160|F18A5_160|REDUCED EPIDERMAL FLUORESCENCE 2|REF2|cytochrome P450|family 83|polypeptide 1|polypeptide 1''|subfamily A
827011,CYP83A1,3702,polypeptide 1,"cytochrome P450, family 83, subfamily A, polypeptide 1",''cytochrome P450|CYTOCHROME P450 MONOOXYGENASE|F18A5.160|F18A5_160|REDUCED EPIDERMAL FLUORESCENCE 2|REF2|cytochrome P450|family 83|polypeptide 1|polypeptide 1''|subfamily A
827011,CYP83A1,3702,subfamily A,"cytochrome P450, family 83, subfamily A, polypeptide 1",''cytochrome P450|CYTOCHROME P450 MONOOXYGENASE|F18A5.160|F18A5_160|REDUCED EPIDERMAL FLUORESCENCE 2|REF2|cytochrome P450|family 83|polypeptide 1|polypeptide 1''|subfamily A
827101,NF-YB3,3702,nuclear factor Y,"nuclear factor Y, subunit B3",''nuclear factor Y|DL3310W|FCAALL.252|nuclear factor Y|subunit B3|subunit B3''
827101,NF-YB3,3702,subunit B3,"nuclear factor Y, subunit B3",''nuclear factor Y|DL3310W|FCAALL.252|nuclear factor Y|subunit B3|subunit B3''
827177,CYP97B3,3702,cytochrome P450,"cytochrome P450, family 97, subfamily B, polypeptide 3",''cytochrome P450|DL3600C|FCAALL.208|cytochrome P450|family 97|polypeptide 3|polypeptide 3''|subfamily B
827177,CYP97B3,3702,family 97,"cytochrome P450, family 97, subfamily B, polypeptide 3",''cytochrome P450|DL3600C|FCAALL.208|cytochrome P450|family 97|polypeptide 3|polypeptide 3''|subfamily B
827177,CYP97B3,3702,polypeptide 3,"cytochrome P450, family 97, subfamily B, polypeptide 3",''cytochrome P450|DL3600C|FCAALL.208|cytochrome P450|family 97|polypeptide 3|polypeptide 3''|subfamily B
827177,CYP97B3,3702,subfamily B,"cytochrome P450, family 97, subfamily B, polypeptide 3",''cytochrome P450|DL3600C|FCAALL.208|cytochrome P450|family 97|polypeptide 3|polypeptide 3''|subfamily B
827196,CYP702A2,3702,cytochrome P450,"cytochrome P450, family 702, subfamily A, polypeptide 2",''cytochrome P450|DL3695C|FCAALL.257|cytochrome P450|family 702|polypeptide 2|polypeptide 2''|subfamily A
827196,CYP702A2,3702,family 702,"cytochrome P450, family 702, subfamily A, polypeptide 2",''cytochrome P450|DL3695C|FCAALL.257|cytochrome P450|family 702|polypeptide 2|polypeptide 2''|subfamily A
827196,CYP702A2,3702,polypeptide 2,"cytochrome P450, family 702, subfamily A, polypeptide 2",''cytochrome P450|DL3695C|FCAALL.257|cytochrome P450|family 702|polypeptide 2|polypeptide 2''|subfamily A
827196,CYP702A2,3702,subfamily A,"cytochrome P450, family 702, subfamily A, polypeptide 2",''cytochrome P450|DL3695C|FCAALL.257|cytochrome P450|family 702|polypeptide 2|polypeptide 2''|subfamily A
827197,CYP702A3,3702,cytochrome P450,"cytochrome P450, family 702, subfamily A, polypeptide 3",''cytochrome P450|DL3700W|FCAALL.266|cytochrome P450|family 702|polypeptide 3|polypeptide 3''|subfamily A
827197,CYP702A3,3702,family 702,"cytochrome P450, family 702, subfamily A, polypeptide 3",''cytochrome P450|DL3700W|FCAALL.266|cytochrome P450|family 702|polypeptide 3|polypeptide 3''|subfamily A
827197,CYP702A3,3702,polypeptide 3,"cytochrome P450, family 702, subfamily A, polypeptide 3",''cytochrome P450|DL3700W|FCAALL.266|cytochrome P450|family 702|polypeptide 3|polypeptide 3''|subfamily A
827197,CYP702A3,3702,subfamily A,"cytochrome P450, family 702, subfamily A, polypeptide 3",''cytochrome P450|DL3700W|FCAALL.266|cytochrome P450|family 702|polypeptide 3|polypeptide 3''|subfamily A
827199,CYP705A1,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 1",''cytochrome P450|DL3710C|FCAALL.270|cytochrome P450|family 705|polypeptide 1|polypeptide 1''|subfamily A
827199,CYP705A1,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 1",''cytochrome P450|DL3710C|FCAALL.270|cytochrome P450|family 705|polypeptide 1|polypeptide 1''|subfamily A
827199,CYP705A1,3702,polypeptide 1,"cytochrome P450, family 705, subfamily A, polypeptide 1",''cytochrome P450|DL3710C|FCAALL.270|cytochrome P450|family 705|polypeptide 1|polypeptide 1''|subfamily A
827199,CYP705A1,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 1",''cytochrome P450|DL3710C|FCAALL.270|cytochrome P450|family 705|polypeptide 1|polypeptide 1''|subfamily A
827201,CYP705A2,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 2",''cytochrome P450|DL3720W|FCAALL.274|cytochrome P450|family 705|polypeptide 2|polypeptide 2''|subfamily A
827201,CYP705A2,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 2",''cytochrome P450|DL3720W|FCAALL.274|cytochrome P450|family 705|polypeptide 2|polypeptide 2''|subfamily A
827201,CYP705A2,3702,polypeptide 2,"cytochrome P450, family 705, subfamily A, polypeptide 2",''cytochrome P450|DL3720W|FCAALL.274|cytochrome P450|family 705|polypeptide 2|polypeptide 2''|subfamily A
827201,CYP705A2,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 2",''cytochrome P450|DL3720W|FCAALL.274|cytochrome P450|family 705|polypeptide 2|polypeptide 2''|subfamily A
827202,CYP705A3,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 3",''cytochrome P450|DL3725W|FCAALL.277|cytochrome P450|family 705|polypeptide 3|polypeptide 3''|subfamily A
827202,CYP705A3,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 3",''cytochrome P450|DL3725W|FCAALL.277|cytochrome P450|family 705|polypeptide 3|polypeptide 3''|subfamily A
827202,CYP705A3,3702,polypeptide 3,"cytochrome P450, family 705, subfamily A, polypeptide 3",''cytochrome P450|DL3725W|FCAALL.277|cytochrome P450|family 705|polypeptide 3|polypeptide 3''|subfamily A
827202,CYP705A3,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 3",''cytochrome P450|DL3725W|FCAALL.277|cytochrome P450|family 705|polypeptide 3|polypeptide 3''|subfamily A
827204,CYP705A4,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 4",''cytochrome P450|DL3735W|FCAALL.280|cytochrome P450|family 705|polypeptide 4|polypeptide 4''|subfamily A
827204,CYP705A4,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 4",''cytochrome P450|DL3735W|FCAALL.280|cytochrome P450|family 705|polypeptide 4|polypeptide 4''|subfamily A
